ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,storage_medium,qc_flag,flag_reason,qc_log,ufn_sort
U3816,scale,BSC86-30,BSC86,30,BSC86-30,NA,collected,Dry,N,NA,NA,3816
U3817,scale,BSC86-31,BSC86,31,BSC86-31,NA,collected,Dry,N,NA,NA,3817
U3818,scale,BSC86-32,BSC86,32,BSC86-32,NA,collected,Dry,N,NA,NA,3818
U3819,scale,BSC82-6,BSC82,6,BSC82-6,NA,collected,Dry,N,NA,NA,3819
U3820,scale,BSC82-7,BSC82,7,BSC82-7,NA,collected,Dry,N,NA,NA,3820
U3821,scale,BSC82-8,BSC82,8,BSC82-8,NA,collected,Dry,N,NA,NA,3821
U3822,scale,BSC82-9,BSC82,9,BSC82-9,NA,collected,Dry,N,NA,NA,3822
U3823,scale,BSC82-10,BSC82,10,BSC82-10,NA,collected,Dry,N,NA,NA,3823
U3824,scale,BSC88-16,BSC88,16,BSC88-16,NA,collected,Dry,N,NA,NA,3824
U3825,scale,BSC88-17,BSC88,17,BSC88-17,NA,collected,Dry,N,NA,NA,3825
U3826,scale,BSC88-18,BSC88,18,BSC88-18,NA,collected,Dry,N,NA,NA,3826
U3827,scale,BSC88-19,BSC88,19,BSC88-19,NA,collected,Dry,N,NA,NA,3827
U3828,scale,BSC88-20,BSC88,20,BSC88-20,NA,collected,Dry,N,NA,NA,3828
U3829,scale,BSC88-21,BSC88,21,BSC88-21,NA,collected,Dry,N,NA,NA,3829
U3830,scale,BSC88-22,BSC88,22,BSC88-22,NA,collected,Dry,N,NA,NA,3830
U3831,scale,BSC88-23,BSC88,23,BSC88-23,NA,collected,Dry,N,NA,NA,3831
U3832,scale,BSC88-24,BSC88,24,BSC88-24,NA,collected,Dry,N,NA,NA,3832
U3833,scale,BSC88-25,BSC88,25,BSC88-25,NA,collected,Dry,N,NA,NA,3833
U3834,scale,BSC88-26,BSC88,26,BSC88-26,NA,collected,Dry,N,NA,NA,3834
U3835,scale,BSC88-27,BSC88,27,BSC88-27,NA,collected,Dry,N,NA,NA,3835
U3836,scale,BSC88-28,BSC88,28,BSC88-28,NA,collected,Dry,N,NA,NA,3836
U3837,scale,BSC88-37,BSC88,37,BSC88-37,NA,collected,Dry,N,NA,NA,3837
U3838,scale,BSC88-29,BSC88,29,BSC88-29,NA,collected,Dry,N,NA,NA,3838
U3839,scale,BSC88-30,BSC88,30,BSC88-30,NA,collected,Dry,N,NA,NA,3839
U3840,scale,BSC88-31,BSC88,31,BSC88-31,NA,collected,Dry,N,NA,NA,3840
U3841,scale,BSC88-32,BSC88,32,BSC88-32,NA,collected,Dry,N,NA,NA,3841
U3842,scale,BSC88-33,BSC88,33,BSC88-33,NA,collected,Dry,N,NA,NA,3842
U3844,scale,BSC88-34,BSC88,34,BSC88-34,NA,collected,Dry,N,NA,NA,3844
U3847,scale,BSC88-35,BSC88,35,BSC88-35,NA,collected,Dry,N,NA,NA,3847
U3848,scale,BSC88-36,BSC88,36,BSC88-36,NA,collected,Dry,N,NA,NA,3848
U3852,scale,BSC86-33,BSC86,33,BSC86-33,NA,collected,Dry,N,NA,NA,3852
U3853,scale,BSC86-34,BSC86,34,BSC86-34,NA,collected,Dry,N,NA,NA,3853
U3854,scale,BSC86-35,BSC86,35,BSC86-35,NA,collected,Dry,N,NA,NA,3854
U3855,scale,BSC86-36,BSC86,36,BSC86-36,NA,collected,Dry,N,NA,NA,3855
U3856,scale,BSC86-37,BSC86,37,BSC86-37,NA,collected,Dry,N,NA,NA,3856
U3857,scale,BSC86-38,BSC86,38,BSC86-38,NA,collected,Dry,N,NA,NA,3857
U3858,scale,BSC86-39,BSC86,39,BSC86-39,NA,collected,Dry,N,NA,NA,3858
U3859,scale,BSC86-40,BSC86,40,BSC86-40,NA,collected,Dry,N,NA,NA,3859
U3860,scale,BSC86-41,BSC86,41,BSC86-41,NA,collected,Dry,N,NA,NA,3860
U3861,scale,BSC86-42,BSC86,42,BSC86-42,Fish fell on floor,collected,Dry,N,NA,NA,3861
U3862,scale,BSC86-43,BSC86,43,BSC86-43,NA,collected,Dry,N,NA,NA,3862
U3863,scale,BSC86-44,BSC86,44,BSC86-44,NA,collected,Dry,N,NA,NA,3863
U3864,scale,BSC86-45,BSC86,45,BSC86-45,NA,collected,Dry,N,NA,NA,3864
U3865,scale,BSC82-11,BSC82,11,BSC82-11,NA,collected,Dry,N,NA,NA,3865
U3866,scale,BSC82-12,BSC82,12,BSC82-12,NA,collected,Dry,N,NA,NA,3866
U3867,scale,BSC82-13,BSC82,13,BSC82-13,NA,collected,Dry,N,NA,NA,3867
U3868,scale,BSC86-46,BSC86,46,BSC86-46,NA,collected,Dry,N,NA,NA,3868
U3869,scale,BSC86-47,BSC86,47,BSC86-47,NA,collected,Dry,N,NA,NA,3869
U3870,scale,BSC86-48,BSC86,48,BSC86-48,NA,collected,Dry,N,NA,NA,3870
U3871,scale,BSC86-49,BSC86,49,BSC86-49,NA,collected,Dry,N,NA,NA,3871
U3872,scale,BSC86-50,BSC86,50,BSC86-50,NA,collected,Dry,N,NA,NA,3872
U3873,scale,BSC88-1,BSC88,1,BSC88-1,NA,collected,Dry,N,NA,NA,3873
U3874,scale,BSC88-2,BSC88,2,BSC88-2,NA,collected,Dry,N,NA,NA,3874
U3875,scale,BSC88-3,BSC88,3,BSC88-3,NA,collected,Dry,N,NA,NA,3875
U3876,scale,BSC88-4,BSC88,4,BSC88-4,NA,collected,Dry,N,NA,NA,3876
U3877,scale,BSC88-5,BSC88,5,BSC88-5,NA,collected,Dry,N,NA,NA,3877
U3878,scale,BSC88-6,BSC88,6,BSC88-6,NA,collected,Dry,N,NA,NA,3878
U3879,scale,BSC88-7,BSC88,7,BSC88-7,NA,collected,Dry,N,NA,NA,3879
U3880,scale,BSC88-8,BSC88,8,BSC88-8,NA,collected,Dry,N,NA,NA,3880
U3881,scale,BSC88-9,BSC88,9,BSC88-9,NA,collected,Dry,N,NA,NA,3881
U3882,scale,BSC88-10,BSC88,10,BSC88-10,NA,collected,Dry,N,NA,NA,3882
U3883,scale,BSC88-14,BSC88,14,BSC88-14,Fish fell on floor,collected,Dry,N,NA,NA,3883
U3884,scale,BSC88-13,BSC88,13,BSC88-13,NA,collected,Dry,N,NA,NA,3884
U3885,scale,BSC88-15,BSC88,15,BSC88-15,NA,collected,Dry,N,NA,NA,3885
U3886,scale,BSC88-11,BSC88,11,BSC88-11,NA,collected,Dry,N,NA,NA,3886
U3887,scale,BSC82-14,BSC82,14,BSC82-14,Fish fell on floor,collected,Dry,N,NA,NA,3887
U3888,scale,BSC82-15,BSC82,15,BSC82-15,NA,collected,Dry,N,NA,NA,3888
U3889,scale,BSC82-16,BSC82,16,BSC82-16,NA,collected,Dry,N,NA,NA,3889
U3890,scale,BSC82-17,BSC82,17,BSC82-17,NA,collected,Dry,N,NA,NA,3890
U3891,scale,BSC82-18,BSC82,18,BSC82-18,NA,collected,Dry,N,NA,NA,3891
U3914,scale,BSC87-1,BSC87,1,BSC87-1,NA,collected,Dry,N,NA,NA,3914
U3915,scale,BSC87-2,BSC87,2,BSC87-2,NA,collected,Dry,N,NA,NA,3915
U3916,scale,BSC87-3,BSC87,3,BSC87-3,NA,collected,Dry,N,NA,NA,3916
U3917,scale,BSC87-4,BSC87,4,BSC87-4,NA,collected,Dry,N,NA,NA,3917
U3918,scale,BSC87-5,BSC87,5,BSC87-5,NA,collected,Dry,N,NA,NA,3918
U3919,scale,BSC87-6,BSC87,6,BSC87-6,NA,collected,Dry,N,NA,NA,3919
U3920,scale,BSC87-7,BSC87,7,BSC87-7,NA,collected,Dry,N,NA,NA,3920
U3921,scale,BSC87-8,BSC87,8,BSC87-8,NA,collected,Dry,N,NA,NA,3921
U3922,scale,BSC87-9,BSC87,9,BSC87-9,NA,collected,Dry,N,NA,NA,3922
U3923,scale,BSC87-10,BSC87,10,BSC87-10,NA,collected,Dry,N,NA,NA,3923
U3924,scale,BSC87-11,BSC87,11,BSC87-11,NA,collected,Dry,N,NA,NA,3924
U3925,scale,BSC87-12,BSC87,12,BSC87-12,NA,collected,Dry,N,NA,NA,3925
U3926,scale,BSC87-13,BSC87,13,BSC87-13,NA,collected,Dry,N,NA,NA,3926
U3927,scale,BSC87-14,BSC87,14,BSC87-14,NA,collected,Dry,N,NA,NA,3927
U3928,scale,BSC87-15,BSC87,15,BSC87-15,NA,collected,Dry,N,NA,NA,3928
U3929,scale,BSC87-16,BSC87,16,BSC87-16,NA,collected,Dry,N,NA,NA,3929
U3930,scale,BSC87-17,BSC87,17,BSC87-17,NA,collected,Dry,N,NA,NA,3930
U3931,scale,BSC87-18,BSC87,18,BSC87-18,NA,collected,Dry,N,NA,NA,3931
U3932,scale,BSC87-19,BSC87,19,BSC87-19,NA,collected,Dry,N,NA,NA,3932
U3933,scale,BSC87-20,BSC87,20,BSC87-20,NA,collected,Dry,N,NA,NA,3933
U3934,scale,BSC87-21,BSC87,21,BSC87-21,NA,collected,Dry,N,NA,NA,3934
U3935,scale,BSC87-22,BSC87,22,BSC87-22,NA,collected,Dry,N,NA,NA,3935
U3936,scale,BSC87-23,BSC87,23,BSC87-23,NA,collected,Dry,N,NA,NA,3936
U3937,scale,BSC87-24,BSC87,24,BSC87-24,NA,collected,Dry,N,NA,NA,3937
U3938,scale,BSC87-25,BSC87,25,BSC87-25,NA,collected,Dry,N,NA,NA,3938
U3939,scale,BSC87-26,BSC87,26,BSC87-26,NA,collected,Dry,N,NA,NA,3939
U3940,scale,BSC87-27,BSC87,27,BSC87-27,NA,collected,Dry,N,NA,NA,3940
U3941,scale,BSC87-28,BSC87,28,BSC87-28,NA,collected,Dry,N,NA,NA,3941
U3942,scale,BSC87-29,BSC87,29,BSC87-29,NA,collected,Dry,N,NA,NA,3942
U3943,scale,BSC87-30,BSC87,30,BSC87-30,NA,collected,Dry,N,NA,NA,3943
U3944,scale,BSC87-31,BSC87,31,BSC87-31,NA,collected,Dry,N,NA,NA,3944
U3945,scale,BSC87-32,BSC87,32,BSC87-32,NA,collected,Dry,N,NA,NA,3945
U3946,scale,BSC87-33,BSC87,33,BSC87-33,NA,collected,Dry,N,NA,NA,3946
U3947,scale,BSC87-34,BSC87,34,BSC87-34,NA,collected,Dry,N,NA,NA,3947
U3948,scale,BSC87-35,BSC87,35,BSC87-35,NA,collected,Dry,N,NA,NA,3948
U3949,scale,BSC87-36,BSC87,36,BSC87-36,NA,collected,Dry,N,NA,NA,3949
U3950,scale,BSC87-37,BSC87,37,BSC87-37,NA,collected,Dry,N,NA,NA,3950
U3951,scale,BSC87-38,BSC87,38,BSC87-38,NA,collected,Dry,N,NA,NA,3951
U3952,scale,BSC87-39,BSC87,39,BSC87-39,NA,collected,Dry,N,NA,NA,3952
U3953,scale,BSC87-40,BSC87,40,BSC87-40,NA,collected,Dry,N,NA,NA,3953
U3954,scale,BSC87-41,BSC87,41,BSC87-41,NA,collected,Dry,N,NA,NA,3954
U3955,scale,BSC87-42,BSC87,42,BSC87-42,NA,collected,Dry,N,NA,NA,3955
U3956,scale,BSC87-43,BSC87,43,BSC87-43,NA,collected,Dry,N,NA,NA,3956
U3957,scale,BSC87-44,BSC87,44,BSC87-44,NA,collected,Dry,N,NA,NA,3957
U3958,scale,BSC87-45,BSC87,45,BSC87-45,NA,collected,Dry,N,NA,NA,3958
U3959,scale,BSC87-46,BSC87,46,BSC87-46,NA,collected,Dry,N,NA,NA,3959
U3960,scale,BSC87-47,BSC87,47,BSC87-47,NA,collected,Dry,N,NA,NA,3960
U3961,scale,BSC87-48,BSC87,48,BSC87-48,NA,collected,Dry,N,NA,NA,3961
U3962,scale,BSC87-49,BSC87,49,BSC87-49,NA,collected,Dry,N,NA,NA,3962
U3970,scale,BSC89-4,BSC89,4,BSC89-4,NA,collected,Dry,N,NA,NA,3970
U3971,scale,BSC89-5,BSC89,5,BSC89-5,NA,collected,Dry,N,NA,NA,3971
U3972,scale,BSC89-6,BSC89,6,BSC89-6,NA,collected,Dry,N,NA,NA,3972
U3973,scale,BSC89-7,BSC89,7,BSC89-7,NA,collected,Dry,N,NA,NA,3973
U3974,scale,BSC89-8,BSC89,8,BSC89-8,NA,collected,Dry,N,NA,NA,3974
U3975,scale,BSC89-9,BSC89,9,BSC89-9,NA,collected,Dry,N,NA,NA,3975
U3976,scale,BSC89-10,BSC89,10,BSC89-10,NA,collected,Dry,N,NA,NA,3976
U3977,scale,BSC89-11,BSC89,11,BSC89-11,NA,collected,Dry,N,NA,NA,3977
U3978,scale,BSC89-12,BSC89,12,BSC89-12,NA,collected,Dry,N,NA,NA,3978
U3979,scale,BSC89-13,BSC89,13,BSC89-13,NA,collected,Dry,N,NA,NA,3979
U3980,scale,BSC89-14,BSC89,14,BSC89-14,NA,collected,Dry,N,NA,NA,3980
U3981,scale,BSC89-15,BSC89,15,BSC89-15,NA,collected,Dry,N,NA,NA,3981
U3982,scale,BSC89-16,BSC89,16,BSC89-16,NA,collected,Dry,N,NA,NA,3982
U3983,scale,BSC89-17,BSC89,17,BSC89-17,NA,collected,Dry,N,NA,NA,3983
U3984,scale,BSC89-18,BSC89,18,BSC89-18,NA,collected,Dry,N,NA,NA,3984
U3985,scale,BSC89-19,BSC89,19,BSC89-19,NA,collected,Dry,N,NA,NA,3985
U3986,scale,BSC89-20,BSC89,20,BSC89-20,NA,collected,Dry,N,NA,NA,3986
U3987,scale,BSC89-21,BSC89,21,BSC89-21,NA,collected,Dry,N,NA,NA,3987
U3988,scale,BSC89-22,BSC89,22,BSC89-22,NA,collected,Dry,N,NA,NA,3988
U3989,scale,BSC89-23,BSC89,23,BSC89-23,NA,collected,Dry,N,NA,NA,3989
U3990,scale,BSC89-24,BSC89,24,BSC89-24,NA,collected,Dry,N,NA,NA,3990
U3991,scale,BSC89-25,BSC89,25,BSC89-25,NA,collected,Dry,N,NA,NA,3991
U3992,scale,BSC89-27,BSC89,27,BSC89-27,NA,collected,Dry,N,NA,NA,3992
U3993,scale,BSC89-26,BSC89,26,BSC89-26,NA,collected,Dry,N,NA,NA,3993
U3995,scale,BSC90-1,BSC90,1,BSC90-1,NA,collected,Dry,N,NA,NA,3995
U3996,scale,BSC90-2,BSC90,2,BSC90-2,NA,collected,Dry,N,NA,NA,3996
U3997,scale,BSC90-3,BSC90,3,BSC90-3,NA,collected,Dry,N,NA,NA,3997
U3998,scale,BSC90-4,BSC90,4,BSC90-4,NA,collected,Dry,N,NA,NA,3998
U3999,scale,BSC90-5,BSC90,5,BSC90-5,NA,collected,Dry,N,NA,NA,3999
U4000,scale,BSC90-6,BSC90,6,BSC90-6,NA,collected,Dry,N,NA,NA,4000
U4001,scale,BSC90-7,BSC90,7,BSC90-7,NA,collected,Dry,N,NA,NA,4001
U4002,scale,BSC90-8,BSC90,8,BSC90-8,NA,collected,Dry,N,NA,NA,4002
U4003,scale,BSC90-9,BSC90,9,BSC90-9,NA,collected,Dry,N,NA,NA,4003
U4004,scale,BSC90-10,BSC90,10,BSC90-10,NA,collected,Dry,N,NA,NA,4004
U4005,scale,BSC90-11,BSC90,11,BSC90-11,NA,collected,Dry,N,NA,NA,4005
U4006,scale,BSC90-21,BSC90,21,BSC90-21,NA,collected,Dry,N,NA,NA,4006
U4007,scale,BSC90-12,BSC90,12,BSC90-12,NA,collected,Dry,N,NA,NA,4007
U4008,scale,BSC90-13,BSC90,13,BSC90-13,NA,collected,Dry,N,NA,NA,4008
U4009,scale,BSC90-14,BSC90,14,BSC90-14,NA,collected,Dry,N,NA,NA,4009
U4010,scale,BSC90-15,BSC90,15,BSC90-15,NA,collected,Dry,N,NA,NA,4010
U4011,scale,BSC90-16,BSC90,16,BSC90-16,NA,collected,Dry,N,NA,NA,4011
U4012,scale,BSC90-17,BSC90,17,BSC90-17,NA,collected,Dry,N,NA,NA,4012
U4013,scale,BSC90-18,BSC90,18,BSC90-18,NA,collected,Dry,N,NA,NA,4013
U4014,scale,BSC90-19,BSC90,19,BSC90-19,NA,collected,Dry,N,NA,NA,4014
U4015,scale,BSC90-20,BSC90,20,BSC90-20,NA,collected,Dry,N,NA,NA,4015
U4016,scale,BSC90-22,BSC90,22,BSC90-22,NA,collected,Dry,N,NA,NA,4016
U4017,scale,BSC51-20,BSC51,20,BSC51-20,NA,collected,Dry,N,NA,NA,4017
U4018,scale,BSC51-21,BSC51,21,BSC51-21,NA,collected,Dry,N,NA,NA,4018
U4019,scale,BSC51-22,BSC51,22,BSC51-22,NA,collected,Dry,N,NA,NA,4019
U4020,scale,BSC51-23,BSC51,23,BSC51-23,NA,collected,Dry,N,NA,NA,4020
U4021,scale,BSC51-24,BSC51,24,BSC51-24,NA,collected,Dry,N,NA,NA,4021
U4022,scale,BSC51-25,BSC51,25,BSC51-25,NA,collected,Dry,N,NA,NA,4022
U4023,scale,BSC51-26,BSC51,26,BSC51-26,NA,collected,Dry,N,NA,NA,4023
U4024,scale,BSC51-27,BSC51,27,BSC51-27,NA,collected,Dry,N,NA,NA,4024
U4025,scale,BSC51-28,BSC51,28,BSC51-28,NA,collected,Dry,N,NA,NA,4025
U4026,scale,BSC51-29,BSC51,29,BSC51-29,NA,collected,Dry,N,NA,NA,4026
U4177,scale,BSC70-38,BSC70,38,BSC70-38,NA,collected,Dry,N,NA,NA,4177
U4178,scale,BSC70-39,BSC70,39,BSC70-39,NA,collected,Dry,N,NA,NA,4178
U4179,scale,BSC70-40,BSC70,40,BSC70-40,NA,collected,Dry,N,NA,NA,4179
U4180,scale,BSC70-41,BSC70,41,BSC70-41,NA,collected,Dry,N,NA,NA,4180
U4181,scale,BSC70-42,BSC70,42,BSC70-42,NA,collected,Dry,N,NA,NA,4181
U4182,scale,BSC70-43,BSC70,43,BSC70-43,NA,collected,Dry,N,NA,NA,4182
U4183,scale,BSC70-44,BSC70,44,BSC70-44,NA,collected,Dry,N,NA,NA,4183
U4184,scale,BSC70-45,BSC70,45,BSC70-45,NA,collected,Dry,N,NA,NA,4184
U4185,scale,BSC70-46,BSC70,46,BSC70-46,NA,collected,Dry,N,NA,NA,4185
U4186,scale,BSC70-47,BSC70,47,BSC70-47,NA,collected,Dry,N,NA,NA,4186
U4187,scale,BSC70-48,BSC70,48,BSC70-48,NA,collected,Dry,N,NA,NA,4187
U4188,scale,BSC70-49,BSC70,49,BSC70-49,NA,collected,Dry,N,NA,NA,4188
U4189,scale,BSC70-50,BSC70,50,BSC70-50,NA,collected,Dry,N,NA,NA,4189
U4190,scale,BSC92-1,BSC92,1,BSC92-1,NA,collected,Dry,N,NA,NA,4190
U4191,scale,BSC92-2,BSC92,2,BSC92-2,NA,collected,Dry,N,NA,NA,4191
U4192,scale,BSC92-3,BSC92,3,BSC92-3,NA,collected,Dry,N,NA,NA,4192
U4193,scale,BSC92-4,BSC92,4,BSC92-4,NA,collected,Dry,N,NA,NA,4193
U4194,scale,BSC92-5,BSC92,5,BSC92-5,NA,collected,Dry,N,NA,NA,4194
U4195,scale,BSC92-6,BSC92,6,BSC92-6,NA,collected,Dry,N,NA,NA,4195
U4196,scale,BSC92-7,BSC92,7,BSC92-7,NA,collected,Dry,N,NA,NA,4196
U4197,scale,BSC92-8,BSC92,8,BSC92-8,NA,collected,Dry,N,NA,NA,4197
U4198,scale,BSC92-9,BSC92,9,BSC92-9,NA,collected,Dry,N,NA,NA,4198
U4199,scale,BSC92-10,BSC92,10,BSC92-10,NA,collected,Dry,N,NA,NA,4199
U4200,scale,BSC92-11,BSC92,11,BSC92-11,NA,collected,Dry,N,NA,NA,4200
U4201,scale,BSC69-39,BSC69,39,BSC69-39,NA,collected,Dry,N,NA,NA,4201
U4202,scale,BSC69-40,BSC69,40,BSC69-40,NA,collected,Dry,N,NA,NA,4202
U4203,scale,BSC69-41,BSC69,41,BSC69-41,NA,collected,Dry,N,NA,NA,4203
U4204,scale,BSC69-42,BSC69,42,BSC69-42,NA,collected,Dry,N,NA,NA,4204
U4205,scale,BSC69-43,BSC69,43,BSC69-43,NA,collected,Dry,N,NA,NA,4205
U4206,scale,BSC69-44,BSC69,44,BSC69-44,NA,collected,Dry,N,NA,NA,4206
U4207,scale,BSC69-45,BSC69,45,BSC69-45,NA,collected,Dry,N,NA,NA,4207
U4208,scale,BSC69-46,BSC69,46,BSC69-46,NA,collected,Dry,N,NA,NA,4208
U4209,scale,BSC69-48,BSC69,48,BSC69-48,NA,collected,Dry,N,NA,NA,4209
U4210,scale,BSC69-49,BSC69,49,BSC69-49,NA,collected,Dry,N,NA,NA,4210
U4211,scale,BSC69-50,BSC69,50,BSC69-50,NA,collected,Dry,N,NA,NA,4211
U4212,scale,BSC69-47,BSC69,47,BSC69-47,NA,collected,Dry,N,NA,NA,4212
U4213,scale,BSC129-1,BSC129,1,BSC129-1,NA,collected,Dry,N,NA,NA,4213
U4214,scale,BSC129-2,BSC129,2,BSC129-2,NA,collected,Dry,N,NA,NA,4214
U4215,scale,BSC129-3,BSC129,3,BSC129-3,NA,collected,Dry,N,NA,NA,4215
U4216,scale,BSC129-4,BSC129,4,BSC129-4,NA,collected,Dry,N,NA,NA,4216
U4217,scale,BSC129-5,BSC129,5,BSC129-5,NA,collected,Dry,N,NA,NA,4217
U4218,scale,BSC129-6,BSC129,6,BSC129-6,NA,collected,Dry,N,NA,NA,4218
U4219,scale,BSC129-7,BSC129,7,BSC129-7,NA,collected,Dry,N,NA,NA,4219
U4220,scale,BSC129-8,BSC129,8,BSC129-8,NA,collected,Dry,N,NA,NA,4220
U4221,scale,BSC129-9,BSC129,9,BSC129-9,NA,collected,Dry,N,NA,NA,4221
U4222,scale,BSC129-10,BSC129,10,BSC129-10,NA,collected,Dry,N,NA,NA,4222
U4223,scale,BSC129-11,BSC129,11,BSC129-11,NA,collected,Dry,N,NA,NA,4223
U4224,scale,BSC129-12,BSC129,12,BSC129-12,NA,collected,Dry,N,NA,NA,4224
U4225,scale,BSC68-41,BSC68,41,BSC68-41,NA,collected,Dry,N,NA,NA,4225
U4226,scale,BSC68-42,BSC68,42,BSC68-42,NA,collected,Dry,N,NA,NA,4226
U4227,scale,BSC68-43,BSC68,43,BSC68-43,NA,collected,Dry,N,NA,NA,4227
U4228,scale,BSC68-44,BSC68,44,BSC68-44,NA,collected,Dry,N,NA,NA,4228
U4229,scale,BSC68-45,BSC68,45,BSC68-45,NA,collected,Dry,N,NA,NA,4229
U4230,scale,BSC68-46,BSC68,46,BSC68-46,NA,collected,Dry,N,NA,NA,4230
U4231,scale,BSC68-47,BSC68,47,BSC68-47,NA,collected,Dry,N,NA,NA,4231
U4232,scale,BSC68-48,BSC68,48,BSC68-48,NA,collected,Dry,N,NA,NA,4232
U4233,scale,BSC68-49,BSC68,49,BSC68-49,NA,collected,Dry,N,NA,NA,4233
U4234,scale,BSC68-50,BSC68,50,BSC68-50,NA,collected,Dry,N,NA,NA,4234
U4235,scale,BSC104-1,BSC104,1,BSC104-1,NA,collected,Dry,N,NA,NA,4235
U4236,scale,BSC104-2,BSC104,2,BSC104-2,NA,collected,Dry,N,NA,NA,4236
U4237,scale,BSC104-3,BSC104,3,BSC104-3,NA,collected,Dry,N,NA,NA,4237
U4238,scale,BSC104-4,BSC104,4,BSC104-4,NA,collected,Dry,N,NA,NA,4238
U4239,scale,BSC104-5,BSC104,5,BSC104-5,NA,collected,Dry,N,NA,NA,4239
U4240,scale,BSC104-6,BSC104,6,BSC104-6,NA,collected,Dry,N,NA,NA,4240
U4241,scale,BSC104-7,BSC104,7,BSC104-7,NA,collected,Dry,N,NA,NA,4241
U4242,scale,BSC104-8,BSC104,8,BSC104-8,NA,collected,Dry,N,NA,NA,4242
U4243,scale,BSC104-9,BSC104,9,BSC104-9,NA,collected,Dry,N,NA,NA,4243
U4244,scale,BSC104-10,BSC104,10,BSC104-10,NA,collected,Dry,N,NA,NA,4244
U4245,scale,BSC104-11,BSC104,11,BSC104-11,NA,collected,Dry,N,NA,NA,4245
U4246,scale,BSC104-12,BSC104,12,BSC104-12,NA,collected,Dry,N,NA,NA,4246
U4247,scale,BSC104-13,BSC104,13,BSC104-13,NA,collected,Dry,N,NA,NA,4247
U4248,scale,BSC104-14,BSC104,14,BSC104-14,NA,collected,Dry,N,NA,NA,4248
U4249,scale,BSC104-15,BSC104,15,BSC104-15,NA,collected,Dry,N,NA,NA,4249
U4250,scale,BSC104-16,BSC104,16,BSC104-16,NA,collected,Dry,N,NA,NA,4250
U4251,scale,BSC104-17,BSC104,17,BSC104-17,NA,collected,Dry,N,NA,NA,4251
U4252,scale,BSC104-18,BSC104,18,BSC104-18,NA,collected,Dry,N,NA,NA,4252
U4253,scale,BSC104-19,BSC104,19,BSC104-19,NA,collected,Dry,N,NA,NA,4253
U4254,scale,BSC104-20,BSC104,20,BSC104-20,NA,collected,Dry,N,NA,NA,4254
U4255,scale,BSC104-21,BSC104,21,BSC104-21,NA,collected,Dry,N,NA,NA,4255
U4256,scale,BSC104-22,BSC104,22,BSC104-22,NA,collected,Dry,N,NA,NA,4256
U4257,scale,BSC104-23,BSC104,23,BSC104-23,NA,collected,Dry,N,NA,NA,4257
U4258,scale,BSC104-24,BSC104,24,BSC104-24,NA,collected,Dry,N,NA,NA,4258
U4259,scale,BSC104-25,BSC104,25,BSC104-25,NA,collected,Dry,N,NA,NA,4259
U4260,scale,BSC104-26,BSC104,26,BSC104-26,NA,collected,Dry,N,NA,NA,4260
U4261,scale,BSC104-27,BSC104,27,BSC104-27,NA,collected,Dry,N,NA,NA,4261
U4262,scale,BSC104-28,BSC104,28,BSC104-28,NA,collected,Dry,N,NA,NA,4262
U4263,scale,BSC104-29,BSC104,29,BSC104-29,NA,collected,Dry,N,NA,NA,4263
U4264,scale,BSC104-30,BSC104,30,BSC104-30,NA,collected,Dry,N,NA,NA,4264
U4265,scale,BSC104-31,BSC104,31,BSC104-31,NA,collected,Dry,N,NA,NA,4265
U4266,scale,BSC104-32,BSC104,32,BSC104-32,NA,collected,Dry,N,NA,NA,4266
U4267,scale,BSC104-33,BSC104,33,BSC104-33,NA,collected,Dry,N,NA,NA,4267
U4268,scale,BSC104-34,BSC104,34,BSC104-34,NA,collected,Dry,N,NA,NA,4268
U4269,scale,BSC104-35,BSC104,35,BSC104-35,NA,collected,Dry,N,NA,NA,4269
U4270,scale,BSC104-36,BSC104,36,BSC104-36,NA,collected,Dry,N,NA,NA,4270
U4271,scale,BSC104-37,BSC104,37,BSC104-37,NA,collected,Dry,N,NA,NA,4271
U4272,scale,BSC104-38,BSC104,38,BSC104-38,NA,collected,Dry,N,NA,NA,4272
U4273,scale,BSC70-12,BSC70,12,BSC70-12,NA,collected,Dry,N,NA,NA,4273
U4274,scale,BSC70-13,BSC70,13,BSC70-13,NA,collected,Dry,N,NA,NA,4274
U4275,scale,BSC70-14,BSC70,14,BSC70-14,NA,collected,Dry,N,NA,NA,4275
U4276,scale,BSC70-15,BSC70,15,BSC70-15,NA,collected,Dry,N,NA,NA,4276
U4277,scale,BSC70-16,BSC70,16,BSC70-16,NA,collected,Dry,N,NA,NA,4277
U4278,scale,BSC70-17,BSC70,17,BSC70-17,NA,collected,Dry,N,NA,NA,4278
U4279,scale,BSC70-18,BSC70,18,BSC70-18,NA,collected,Dry,N,NA,NA,4279
U4280,scale,BSC70-19,BSC70,19,BSC70-19,NA,collected,Dry,N,NA,NA,4280
U4281,scale,BSC70-20,BSC70,20,BSC70-20,NA,collected,Dry,N,NA,NA,4281
U4282,scale,BSC70-21,BSC70,21,BSC70-21,NA,collected,Dry,N,NA,NA,4282
U4283,scale,BSC70-22,BSC70,22,BSC70-22,NA,collected,Dry,N,NA,NA,4283
U4284,scale,BSC70-23,BSC70,23,BSC70-23,NA,collected,Dry,N,NA,NA,4284
