ufn,date_liced,lab_count_fine_no_id,lab_count_fine_total,lep_cop,lep_cunifer_cop,lep_chal_a,lep_chal_b,lep_pa_m_1,lep_pa_m_2,lep_pa_f_1,lep_pa_f_2,lep_pa_unid,lep_a_m,lep_a_f,lep_grav_f,cal_cop,cal_chal_a_1,cal_chal_a_2,cal_chal_b_3,cal_chal_b_4_f,cal_chal_b_4_m,cal_chal_4_unid,cal_chal_a_unid,cal_chal_b_unid,cal_pa_m,cal_pa_f,cal_a_m,cal_a_f,cal_grav_f,cal_mot_unid,unid_louse,sealice_comments
U1006,2018-01-24,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,NA
U1013,2018-01-24,15,13,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,3,0,0,0,0,1,0,0,0,0,0,0,NA
U999,2018-01-24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
U970,2018-01-24,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,1,0,0,0,0,0,0,0,0,0,0,NA
U984,2018-01-24,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,0,0,0,0,1,0,0,0,0,0,0,NA
U991,2018-01-24,40,40,0,0,0,0,0,0,0,0,0,0,0,0,1,9,18,9,1,2,0,0,0,0,0,0,0,0,0,0,NA
U1173,2018-01-24,8,8,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,NA
U1157,2018-01-24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
U1155,2018-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1164,2018-01-24,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,7,0,0,0,0,1,0,0,0,0,0,NA
U1191,2018-01-24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1156,2018-01-24,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,PAL missing posterior end
U1277,2018-01-25,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
U1240,2018-01-25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1228,2018-01-25,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,2,0,0,0,0,0,0,0,1,1,0,0,0,NA
U1229,2018-01-25,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
U1230,2018-01-25,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1244,2018-01-25,17,18,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,1,1,0,0,0,0,2,1,0,0,0,0,0,NA
U1245,2018-01-25,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA
U1246,2018-01-25,16,16,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,0,0,0,0,0,0,0,0,1,0,1,0,0,NA
U1261,2018-01-25,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1256,2018-01-25,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,1,0,0,NA
U1257,2018-01-25,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,2,0,1,0,0,0,0,0,0,0,0,0,0,NA
U1262,2018-01-25,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,NA
U1289,2018-01-25,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA
U1290,2018-01-25,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,1,2,2,1,0,0,0,0,0,0,1,0,0,Cal C4 UNID missing posterior end
U1293,2018-01-25,13,12,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,0,1,0,0,0,1,0,0,0,0,0,0,NA
U1304,2018-01-25,12,11,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1305,2018-01-25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1306,2018-01-25,13,13,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,4,1,0,0,0,0,0,1,0,0,0,0,0,NA
U1314,2018-01-25,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,NA
U1321,2018-01-25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1322,2018-01-25,8,10,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,NA
U1323,2018-01-25,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
U1318,2018-01-25,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
U1298,2018-01-25,4,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1168,2018-01-25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1169,2018-01-25,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,Cal C4 UNID missing posterior end
U1160,2018-01-25,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,NA
U1193,2018-01-25,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
U243,2018-01-29,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,NA
U244,2018-01-29,10,12,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,0,0,0,2,0,0,1,0,0,0,NA
U242,2018-01-29,21,18,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,1,0,1,0,0,0,1,0,1,1,0,0,0,NA
U128,2018-01-29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U235,2018-01-29,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
U233,2018-01-29,10,11,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,2,0,0,0,0,0,2,0,0,0,0,0,0,NA
U210,2018-01-29,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,4,0,0,0,0,0,0,0,0,0,0,NA
U218,2018-01-29,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,0,0,0,0,1,1,0,0,0,0,NA
U217,2018-01-29,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,NA
U241,2018-01-29,9,8,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NA
U234,2018-01-29,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U216,2018-01-29,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,NA
U749,2018-01-29,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA
U1184,2018-01-29,8,7,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U750,2018-01-29,10,12,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,0,3,0,0,0,0,0,0,1,0,0,0,0,NA
U1117,2018-01-29,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
U1381,2018-01-29,10,11,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,NA
U1371,2018-01-29,21,21,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,7,0,1,0,0,0,0,0,0,1,0,0,0,NA
U1382,2018-01-29,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
U1185,2018-01-29,11,11,0,0,1,0,0,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
U1118,2018-01-29,12,11,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,NA
U949,2018-01-30,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,NA
U267,2018-01-30,12,11,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,NA
U130,2018-01-30,8,9,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
U288,2018-01-30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NA
U276,2018-01-30,7,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,NA
U275,2018-01-30,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U266,2018-01-30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
U277,2018-01-30,28,28,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,7,4,4,0,0,0,2,0,0,0,0,0,0,NA
U287,2018-01-30,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
U289,2018-01-30,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA
U271,2018-01-30,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U237,2018-01-30,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
U239,2018-01-30,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA
U238,2018-01-30,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,NA
U222,2018-01-30,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
U221,2018-01-30,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
U498,2018-01-30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U499,2018-01-30,14,12,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,2,0,0,0,0,0,1,0,0,0,0,0,NA
U312,2018-01-30,11,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,NA
U292,2018-01-30,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,NA
U302,2018-01-30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U295,2018-01-30,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,NA
U294,2018-01-30,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U293,2018-01-30,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
U301,2018-01-30,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA
U303,2018-01-30,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,1,0,0,0,0,0,NA
U311,2018-01-30,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,NA
U313,2018-01-30,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
U236,2018-01-30,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,2,1,0,0,0,0,0,0,0,0,0,0,NA
U1395,2018-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U487,2018-01-31,13,13,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,NA
U488,2018-01-31,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA
U489,2018-01-31,12,11,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
U490,2018-01-31,11,11,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA
U500,2018-01-31,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U501,2018-01-31,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,1,0,0,NA
U502,2018-01-31,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U511,2018-01-31,19,16,0,0,1,0,0,0,0,0,0,0,0,0,2,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA
U512,2018-01-31,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,NA
U1392,2018-02-01,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1386,2018-02-01,3,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1394,2018-02-01,6,7,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
U1190,2018-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
U1315,2018-02-01,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1407,2018-02-01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA
U1376,2018-02-01,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA
U1399,2018-02-01,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,NA
U1412,2018-02-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
U1408,2018-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1051,2018-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
U1387,2018-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
U1390,2018-02-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
U1389,2018-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1405,2018-02-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
U1388,2018-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA
U548,2018-02-01,9,9,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
U549,2018-02-01,14,10,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,NA
U547,2018-02-01,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,NA
U536,2018-02-01,8,8,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,NA
U537,2018-02-01,3,5,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U529,2018-02-01,10,8,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,NA
U538,2018-02-01,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U539,2018-02-01,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
U550,2018-02-01,14,13,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,NA
U565,2018-02-05,15,14,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,NA
U583,2018-02-05,10,12,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,0,1,0,0,0,1,1,0,0,0,0,0,NA
U556,2018-02-05,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,3,1,0,0,0,0,0,0,0,0,0,0,NA
U564,2018-02-05,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,NA
U563,2018-02-05,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,NA
U554,2018-02-05,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,NA
U581,2018-02-05,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
U540,2018-02-05,23,25,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,3,2,1,0,0,0,0,3,0,0,0,0,0,NA
U582,2018-02-05,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,1,1,0,0,0,0,0,1,0,0,1,0,Cal mot missing posterior end
U562,2018-02-05,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,NA
U561,2018-02-05,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
U555,2018-02-05,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
U552,2018-02-05,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U553,2018-02-05,8,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
U551,2018-02-05,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,1,0,Cal mot missing posterior end
U648,2018-02-06,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,NA
U592,2018-02-06,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
U723,2018-02-06,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U706,2018-02-06,18,21,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,2,2,3,0,0,0,1,0,0,0,0,0,0,NA
U722,2018-02-06,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U708,2018-02-06,23,21,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,3,2,3,1,0,0,0,0,0,0,0,0,0,NA
U707,2018-02-06,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
U652,2018-02-06,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,1,1,0,0,0,0,0,0,0,0,0,Cal C4 missing posterior end
U623,2018-02-06,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,NA
U620,2018-02-06,4,7,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U644,2018-02-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
U646,2018-02-06,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,1,0,0,0,0,1,1,1,0,2,0,0,NA
U619,2018-02-06,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
U643,2018-02-06,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
U653,2018-02-06,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,0,0,0,1,1,0,0,1,0,0,NA
U645,2018-02-06,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,1,0,0,0,0,NA
U661,2018-02-06,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U711,2018-02-06,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
U705,2018-02-06,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
U704,2018-02-06,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,NA
U721,2018-02-06,16,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,3,1,0,0,0,0,0,0,0,0,0,0,NA
U600,2018-02-06,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U616,2018-02-06,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,1,0,0,0,0,0,1,0,0,0,0,NA
U622,2018-02-06,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U662,2018-02-06,24,25,0,0,1,0,0,0,0,0,0,0,0,0,2,5,5,4,0,4,0,0,0,0,2,0,0,2,0,0,NA
U813,2018-02-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U719,2018-02-07,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U754,2018-02-07,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,1,0,0,0,0,1,0,0,0,0,0,NA
U783,2018-02-07,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U720,2018-02-07,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
U734,2018-02-07,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,NA
U782,2018-02-07,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U781,2018-02-07,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,1,0,0,0,0,0,0,0,0,0,Cal C4 missing posterior end
U784,2018-02-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U761,2018-02-07,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U816,2018-02-07,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U814,2018-02-07,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,3,0,0,0,0,1,0,0,0,0,0,0,NA
U815,2018-02-07,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U831,2018-02-07,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,NA
U800,2018-02-07,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,NA
U714,2018-02-07,18,15,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,2,3,0,0,0,0,0,1,0,0,0,0,NA
U724,2018-02-07,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U712,2018-02-07,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,3,0,0,0,0,0,0,0,0,0,0,NA
U630,2018-02-07,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
U788,2018-02-07,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA
U789,2018-02-07,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,NA
