ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,storage_medium,qc_flag,flag_reason,qc_log,ufn_sort
U560,sealice,SSL560,BSLSO11,49,BSLSO11-49,NA,collected,Formalin,N,NA,NA,560
U561,sealice,SSL541,BSLSO11,3,BSLSO11-3,NA,collected,Formalin,N,NA,NA,561
U562,sealice,SSL548,BSLSO11,12,BSLSO11-12,NA,collected,Formalin,N,NA,NA,562
U563,sealice,SSL549,BSLSO11,25,BSLSO11-25,NA,collected,Formalin,N,NA,NA,563
U564,sealice,SSL550,BSLSO11,20,BSLSO11-20,NA,collected,Formalin,N,NA,NA,564
U565,sealice,SSL551,BSLSO11,29,BSLSO11-29,NA,collected,Formalin,N,NA,NA,565
U566,sealice,SSL552,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,566
U567,sealice,SSL553,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,567
U568,sealice,SSL561,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,568
U569,sealice,SSL562,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,569
U570,sealice,SSL573,BSLSO11,69,BSLSO11-69,NA,collected,Formalin,N,NA,NA,570
U571,sealice,SSL563,BSLSO11,56,BSLSO11-56,NA,collected,Formalin,N,NA,NA,571
U572,sealice,SSL564,BSLSO11,58,BSLSO11-58,NA,collected,Formalin,N,NA,NA,572
U573,sealice,SSL565,BSLSO11,61,BSLSO11-61,NA,collected,Formalin,N,NA,NA,573
U574,sealice,SSL566,BSLSO11,65,BSLSO11-65,NA,collected,Formalin,N,NA,NA,574
U575,sealice,SSL574,BSLSO11,67,BSLSO11-67,NA,collected,Formalin,N,NA,NA,575
U576,sealice,SSL575,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,576
U577,sealice,SSL576,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,577
U578,sealice,SSL577,BSLSO28,NA,BSLSO28-NA,One louse retained in two pieces,results received,Formalin,N,NA,NA,578
U579,sealice,SSL578,BSLSO11,92,BSLSO11-92,NA,collected,Formalin,N,NA,NA,579
U580,sealice,SSL579,BSLSO11,96,BSLSO11-96,NA,collected,Formalin,N,NA,NA,580
U581,sealice,SSL554,BSLSO11,16,BSLSO11-16,NA,collected,Formalin,N,NA,NA,581
U582,sealice,SSL555,BSLSO11,18,BSLSO11-18,NA,collected,Formalin,N,NA,NA,582
U583,sealice,SSL556,BSLSO11,21,BSLSO11-21,NA,collected,Formalin,N,NA,NA,583
U584,sealice,SSL557,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,584
U585,sealice,SSL558,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,585
U586,sealice,SSL567,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,586
U587,sealice,SSL568,BSLSO11,54,BSLSO11-54,NA,collected,Formalin,N,NA,NA,587
U588,sealice,SSL569,BSLSO11,60,BSLSO11-60,NA,collected,Formalin,N,NA,NA,588
U589,sealice,SSL570,BSLSO11,63,BSLSO11-63,NA,collected,Formalin,N,NA,NA,589
U590,sealice,SSL580,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,590
U591,sealice,SSL581,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,591
U592,sealice,SSL582,BSLSO11,85,BSLSO11-85,NA,collected,Formalin,N,NA,NA,592
U593,sealice,SSL583,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,593
U594,sealice,SSL584,BSLSO11,100,BSLSO11-100,NA,collected,Formalin,N,NA,NA,594
U595,sealice,SSL585,BSLSO12,5,BSLSO12-5,NA,collected,Formalin,N,NA,NA,595
U596,sealice,SSL591,BSLSO12,14,BSLSO12-14,"3 lice in this vial are from U597 (2 Caligus Chal As, and 1 potential Caligus Chal B",collected,Formalin,N,NA,NA,596
U597,sealice,SSL592,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,597
U598,sealice,SSL593,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,598
U599,sealice,SSL594,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,599
U600,sealice,SSL606,BSLSO12,40,BSLSO12-40,NA,collected,Formalin,N,NA,NA,600
U601,sealice,SSL1311,BSLSO26,20,BSLSO26-20,NA,collected,Formalin,N,NA,NA,601
U602,sealice,SSL1312,BSLSO26,25,BSLSO26-25,NA,collected,Formalin,N,NA,NA,602
U603,sealice,SSL1313,BSLSO26,32,BSLSO26-32,NA,collected,Formalin,N,NA,NA,603
U604,sealice,SSL1320,BSLSO26,54,BSLSO26-54,NA,collected,Formalin,N,NA,NA,604
U605,sealice,SSL1329,BSLSO26,69,BSLSO26-69,NA,collected,Formalin,N,NA,NA,605
U606,sealice,SSL1330,BSLSO26,94,BSLSO26-94,NA,collected,Formalin,N,NA,NA,606
U607,sealice,SSL1331,BSLSO26,96,BSLSO26-96,NA,collected,Formalin,N,NA,NA,607
U608,sealice,SSL1353,BSLSO27,5,BSLSO27-5,NA,collected,Formalin,N,NA,NA,608
U609,sealice,SSL1354,BSLSO27,7,BSLSO27-7,NA,collected,Formalin,N,NA,NA,609
U610,sealice,SSL1355,BSLSO27,14,BSLSO27-14,NA,collected,Formalin,N,NA,NA,610
U611,sealice,SSL586,BSLSO12,1,BSLSO12-1,NA,collected,Formalin,N,NA,NA,611
U612,sealice,SSL595,BSLSO12,7,BSLSO12-7,NA,collected,Formalin,N,NA,NA,612
U613,sealice,SSL596,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,613
U614,sealice,SSL597,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,614
U615,sealice,SSL598,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,615
U616,sealice,SSL607,BSLSO12,41,BSLSO12-41,NA,collected,Formalin,N,NA,NA,616
U617,sealice,SSL608,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,617
U618,sealice,SSL609,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,618
U619,sealice,SSL610,BSLSO12,58,BSLSO12-58,NA,collected,Formalin,N,NA,NA,619
U620,sealice,SSL611,BSLSO12,65,BSLSO12-65,NA,collected,Formalin,N,NA,NA,620
U621,sealice,SSL587,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,621
U622,sealice,SSL612,BSLSO12,43,BSLSO12-43,NA,collected,Formalin,N,NA,NA,622
U623,sealice,SSL613,BSLSO12,47,BSLSO12-47,NA,collected,Formalin,N,NA,NA,623
U625,sealice,SSL623,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,625
U626,sealice,SSL624,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,626
U627,sealice,SSL657,BSLSO13,41,BSLSO13-41,NA,collected,Formalin,N,NA,NA,627
U628,sealice,SSL658,BSLSO13,52,BSLSO13-52,NA,collected,Formalin,N,NA,NA,628
U629,sealice,SSL659,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,629
U630,sealice,SSL677,BSLSO13,87,BSLSO13-87,NA,collected,Formalin,N,NA,NA,630
U631,sealice,SSL588,BSLSO11,94,BSLSO11-94,NA,collected,Formalin,N,NA,NA,631
U632,sealice,SSL589,BSLSO11,98,BSLSO11-98,NA,collected,Formalin,N,NA,NA,632
U633,sealice,SSL590,BSLSO12,3,BSLSO12-3,NA,collected,Formalin,N,NA,NA,633
U634,sealice,SSL599,BSLSO12,9,BSLSO12-9,NA,collected,Formalin,N,NA,NA,634
U635,sealice,SSL600,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,635
U636,sealice,SSL601,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,636
U637,sealice,SSL602,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,637
U638,sealice,SSL603,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,638
U639,sealice,SSL604,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,639
U640,sealice,SSL605,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,640
U641,sealice,SSL614,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,641
U642,sealice,SSL615,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,642
U643,sealice,SSL616,BSLSO12,54,BSLSO12-54,NA,collected,Formalin,N,NA,NA,643
U644,sealice,SSL617,BSLSO12,60,BSLSO12-60,NA,collected,Formalin,N,NA,NA,644
U645,sealice,SSL618,BSLSO12,61,BSLSO12-61,NA,collected,Formalin,N,NA,NA,645
U646,sealice,SSL625,BSLSO12,69,BSLSO12-69,NA,collected,Formalin,N,NA,NA,646
U647,sealice,SSL626,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,647
U648,sealice,SSL627,BSLSO12,81,BSLSO12-81,NA,collected,Formalin,N,NA,NA,648
U649,sealice,SSL628,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,649
U650,sealice,SSL629,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,650
U651,sealice,SSL619,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,651
U652,sealice,SSL620,BSLSO12,63,BSLSO12-63,NA,collected,Formalin,N,NA,NA,652
U653,sealice,SSL621,BSLSO12,67,BSLSO12-67,NA,collected,Formalin,N,NA,NA,653
U654,sealice,SSL630,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,654
U655,sealice,SSL631,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,655
U656,sealice,SSL632,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,656
U657,sealice,SSL633,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,657
U658,sealice,SSL634,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,658
U659,sealice,SSL635,BSLSO13,1,BSLSO13-1,NA,collected,Formalin,N,NA,NA,659
U660,sealice,SSL640,BSLSO13,7,BSLSO13-7,NA,collected,Formalin,N,NA,NA,660
U661,sealice,SSL636,BSLSO12,72,BSLSO12-72,NA,collected,Formalin,N,NA,NA,661
U662,sealice,SSL637,BSLSO12,92,BSLSO12-92,Mangled Cal chab B in vial (in a few pieces),collected,Formalin,N,NA,NA,662
U663,sealice,SSL638,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,663
U664,sealice,SSL641,BSLSO13,3,BSLSO13-3,NA,collected,Formalin,N,NA,NA,664
U665,sealice,SSL642,BSLSO13,14,BSLSO13-14,NA,collected,Formalin,N,NA,NA,665
U666,sealice,SSL643,BSLSO13,16,BSLSO13-16,NA,collected,Formalin,N,NA,NA,666
U667,sealice,SSL644,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,667
U668,sealice,SSL645,BSLSO13,29,BSLSO13-29,NA,collected,Formalin,N,NA,NA,668
U669,sealice,SSL660,BSLSO13,39,BSLSO13-39,NA,collected,Formalin,N,NA,NA,669
U670,sealice,SSL661,BSLSO13,43,BSLSO13-43,NA,collected,Formalin,N,NA,NA,670
U671,sealice,SSL639,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,671
U672,sealice,SSL646,BSLSO13,5,BSLSO13-5,NA,collected,Formalin,N,NA,NA,672
U673,sealice,SSL647,BSLSO13,12,BSLSO13-12,1 Cal Chal B male missing tail,collected,Formalin,N,NA,NA,673
U674,sealice,SSL648,BSLSO13,20,BSLSO13-20,NA,collected,Formalin,N,NA,NA,674
U675,sealice,SSL649,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,675
U676,sealice,SSL650,BSLSO13,32,BSLSO13-32,NA,collected,Formalin,N,NA,NA,676
U677,sealice,SSL651,BSLSO13,34,BSLSO13-34,NA,collected,Formalin,N,NA,NA,677
U678,sealice,SSL662,BSLSO13,37,BSLSO13-37,NA,collected,Formalin,N,NA,NA,678
U679,sealice,SSL663,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,679
U680,sealice,SSL664,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,680
U681,sealice,SSL652,BSLSO13,9,BSLSO13-9,NA,collected,Formalin,N,NA,NA,681
U682,sealice,SSL653,BSLSO13,18,BSLSO13-18,NA,collected,Formalin,N,NA,NA,682
U683,sealice,SSL654,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,683
U684,sealice,SSL655,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,684
U685,sealice,SSL656,BSLSO13,35,BSLSO13-35,NA,collected,Formalin,N,NA,NA,685
U686,sealice,SSL665,BSLSO13,45,BSLSO13-45,NA,collected,Formalin,N,NA,NA,686
U687,sealice,SSL666,BSLSO13,47,BSLSO13-47,NA,collected,Formalin,N,NA,NA,687
U688,sealice,SSL667,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,688
U689,sealice,SSL668,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,689
U690,sealice,SSL669,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,690
U691,sealice,SSL1314,BSLSO26,23,BSLSO26-23,NA,collected,Formalin,N,NA,NA,691
U692,sealice,SSL1315,BSLSO26,29,BSLSO26-29,NA,collected,Formalin,N,NA,NA,692
U693,sealice,SSL1316,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,693
U694,sealice,SSL1317,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,694
U695,sealice,SSL1318,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,695
U696,sealice,SSL1319,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,696
U697,sealice,SSL1321,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,697
U698,sealice,SSL1332,BSLSO26,67,BSLSO26-67,NA,collected,Formalin,N,NA,NA,698
U699,sealice,SSL1333,BSLSO26,76,BSLSO26-76,NA,collected,Formalin,N,NA,NA,699
U700,sealice,SSL1334,BSLSO26,81,BSLSO26-81,NA,collected,Formalin,N,NA,NA,700
U701,sealice,SSL670,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,701
U702,sealice,SSL671,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,702
U703,sealice,SSL672,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,703
U704,sealice,SSL673,BSLSO13,67,BSLSO13-67,NA,collected,Formalin,N,NA,NA,704
U705,sealice,SSL674,BSLSO13,74,BSLSO13-74,NA,collected,Formalin,N,NA,NA,705
U706,sealice,SSL678,BSLSO13,80,BSLSO13-80,NA,collected,Formalin,N,NA,NA,706
U707,sealice,SSL679,BSLSO13,85,BSLSO13-85,NA,collected,Formalin,N,NA,NA,707
U708,sealice,SSL680,BSLSO13,93,BSLSO13-93,NA,collected,Formalin,N,NA,NA,708
U709,sealice,SSL681,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,709
U710,sealice,SSL682,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,710
U711,sealice,SSL675,BSLSO13,72,BSLSO13-72,NA,collected,Formalin,N,NA,NA,711
U712,sealice,SSL683,BSLSO13,81,BSLSO13-81,NA,collected,Formalin,N,NA,NA,712
U713,sealice,SSL684,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,713
U714,sealice,SSL685,BSLSO14,9,BSLSO14-9,NA,collected,Formalin,N,NA,NA,714
U716,sealice,SSL697,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,716
U717,sealice,SSL698,BSLSO14,23,BSLSO14-23,NA,collected,Formalin,N,NA,NA,717
U718,sealice,SSL699,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,718
U719,sealice,SSL700,BSLSO14,40,BSLSO14-40,NA,collected,Formalin,N,NA,NA,719
U720,sealice,SSL701,BSLSO14,45,BSLSO14-45,NA,collected,Formalin,N,NA,NA,720
U721,sealice,SSL676,BSLSO13,76,BSLSO13-76,NA,collected,Formalin,N,NA,NA,721
U722,sealice,SSL687,BSLSO13,78,BSLSO13-78,NA,collected,Formalin,N,NA,NA,722
U723,sealice,SSL688,BSLSO13,83,BSLSO13-83,NA,collected,Formalin,N,NA,NA,723
U724,sealice,SSL689,BSLSO13,89,BSLSO13-89,NA,collected,Formalin,N,NA,NA,724
U725,sealice,SSL690,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,725
U726,sealice,SSL691,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,726
U727,sealice,SSL692,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,727
U728,sealice,SSL693,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,728
U730,sealice,SSL703,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,730
U731,sealice,SSL694,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,731
U732,sealice,SSL695,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,732
U733,sealice,SSL704,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,733
U734,sealice,SSL705,BSLSO14,43,BSLSO14-43,NA,collected,Formalin,N,NA,NA,734
U735,sealice,SSL706,BSLSO14,52,BSLSO14-52,NA,collected,Formalin,N,NA,NA,735
U736,sealice,SSL707,BSLSO14,58,BSLSO14-58,NA,collected,Formalin,N,NA,NA,736
U737,sealice,SSL718,BSLSO14,61,BSLSO14-61,NA,collected,Formalin,N,NA,NA,737
U738,sealice,SSL719,BSLSO14,65,BSLSO14-65,NA,collected,Formalin,N,NA,NA,738
U739,sealice,SSL720,BSLSO14,72,BSLSO14-72,NA,collected,Formalin,N,NA,NA,739
U740,sealice,SSL721,BSLSO14,78,BSLSO14-78,NA,collected,Formalin,N,NA,NA,740
U741,sealice,SSL1322,BSLSO26,60,BSLSO26-60,NA,collected,Formalin,N,NA,NA,741
U742,sealice,SSL1323,BSLSO26,63,BSLSO26-63,NA,collected,Formalin,N,NA,NA,742
U743,sealice,SSL1335,BSLSO26,72,BSLSO26-72,NA,collected,Formalin,N,NA,NA,743
U744,sealice,SSL1336,BSLSO26,80,BSLSO26-80,NA,collected,Formalin,N,NA,NA,744
U745,sealice,SSL1337,BSLSO26,83,BSLSO26-83,NA,collected,Formalin,N,NA,NA,745
U746,sealice,SSL1338,BSLSO26,89,BSLSO26-89,NA,collected,Formalin,N,NA,NA,746
U747,sealice,SSL1339,BSLSO26,98,BSLSO26-98,NA,collected,Formalin,N,NA,NA,747
U748,sealice,SSL1356,BSLSO27,23,BSLSO27-23,NA,collected,Formalin,N,NA,NA,748
U750,sealice,SSL1358,BSLSO27,36,BSLSO27-36,NA,collected,Formalin,N,NA,NA,750
U751,sealice,SSL696,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,751
U752,sealice,SSL708,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,752
U753,sealice,SSL709,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,753
U754,sealice,SSL710,BSLSO14,36,BSLSO14-36,NA,collected,Formalin,N,NA,NA,754
U755,sealice,SSL739,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,755
U756,sealice,SSL760,BSLSO15,45,BSLSO15-45,NA,collected,Formalin,N,NA,NA,756
U757,sealice,SSL761,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,757
U758,sealice,SSL762,BSLSO15,60,BSLSO15-60,NA,collected,Formalin,N,NA,NA,758
U759,sealice,SSL781,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,759
U760,sealice,SSL782,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,760
U761,sealice,SSL711,BSLSO14,49,BSLSO14-49,NA,collected,Formalin,N,NA,NA,761
U762,sealice,SSL712,BSLSO14,56,BSLSO14-56,NA,collected,Formalin,N,NA,NA,762
U763,sealice,SSL722,BSLSO14,63,BSLSO14-63,NA,collected,Formalin,N,NA,NA,763
U764,sealice,SSL723,BSLSO14,69,BSLSO14-69,NA,collected,Formalin,N,NA,NA,764
U765,sealice,SSL724,BSLSO14,76,BSLSO14-76,NA,collected,Formalin,N,NA,NA,765
U766,sealice,SSL725,BSLSO14,81,BSLSO14-81,NA,collected,Formalin,N,NA,NA,766
U767,sealice,SSL726,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,767
U768,sealice,SSL727,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,768
U769,sealice,SSL728,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,769
U770,sealice,SSL740,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,770
U771,sealice,SSL729,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,771
U772,sealice,SSL730,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,772
U773,sealice,SSL731,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,773
U774,sealice,SSL741,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,774
U775,sealice,SSL742,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,775
U776,sealice,SSL743,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,776
U777,sealice,SSL744,BSLSO15,18,BSLSO15-18,NA,collected,Formalin,N,NA,NA,777
U778,sealice,SSL745,BSLSO15,25,BSLSO15-25,NA,collected,Formalin,N,NA,NA,778
U779,sealice,SSL746,BSLSO15,29,BSLSO15-29,NA,collected,Formalin,N,NA,NA,779
U780,sealice,SSL747,BSLSO15,38,BSLSO15-38,NA,collected,Formalin,N,NA,NA,780
U781,sealice,SSL713,BSLSO14,34,BSLSO14-34,NA,collected,Formalin,N,NA,NA,781
U782,sealice,SSL714,BSLSO14,38,BSLSO14-38,NA,collected,Formalin,N,NA,NA,782
U783,sealice,SSL715,BSLSO14,41,BSLSO14-41,NA,collected,Formalin,N,NA,NA,783
U784,sealice,SSL716,BSLSO14,47,BSLSO14-47,NA,collected,Formalin,N,NA,NA,784
U785,sealice,SSL717,BSLSO14,54,BSLSO14-54,NA,collected,Formalin,N,NA,NA,785
U786,sealice,SSL732,BSLSO14,60,BSLSO14-60,NA,collected,Formalin,N,NA,NA,786
U787,sealice,SSL733,BSLSO14,67,BSLSO14-67,NA,collected,Formalin,N,NA,NA,787
U788,sealice,SSL734,BSLSO14,74,BSLSO14-74,NA,collected,Formalin,N,NA,NA,788
U789,sealice,SSL735,BSLSO14,80,BSLSO14-80,NA,collected,Formalin,N,NA,NA,789
U790,sealice,SSL736,BSLSO14,85,BSLSO14-85,NA,collected,Formalin,N,NA,NA,790
U791,sealice,SSL737,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,791
U792,sealice,SSL738,BSLSO14,96,BSLSO14-96,NA,collected,Formalin,N,NA,NA,792
U793,sealice,SSL748,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,793
U794,sealice,SSL749,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,794
U795,sealice,SSL750,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,795
U796,sealice,SSL751,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,796
U797,sealice,SSL752,BSLSO15,34,BSLSO15-34,NA,collected,Formalin,N,NA,NA,797
U798,sealice,SSL753,BSLSO15,40,BSLSO15-40,NA,collected,Formalin,N,NA,NA,798
U799,sealice,SSL763,BSLSO15,43,BSLSO15-43,NA,collected,Formalin,N,NA,NA,799
U800,sealice,SSL764,BSLSO15,69,BSLSO15-69,NA,collected,Formalin,N,NA,NA,800
U801,sealice,SSL754,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,801
U802,sealice,SSL755,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,802
U803,sealice,SSL756,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,803
U804,sealice,SSL757,BSLSO15,32,BSLSO15-32,NA,collected,Formalin,N,NA,NA,804
U805,sealice,SSL758,BSLSO15,36,BSLSO15-36,NA,collected,Formalin,N,NA,NA,805
U807,sealice,SSL765,BSLSO15,49,BSLSO15-49,NA,collected,Formalin,N,NA,NA,807
U808,sealice,SSL766,BSLSO15,52,BSLSO15-52,NA,collected,Formalin,N,NA,NA,808
U809,sealice,SSL767,BSLSO15,65,BSLSO15-65,NA,collected,Formalin,N,NA,NA,809
U810,sealice,SSL768,BSLSO15,63,BSLSO15-63,NA,collected,Formalin,N,NA,NA,810
U811,sealice,SSL769,BSLSO15,47,BSLSO15-47,NA,collected,Formalin,N,NA,NA,811
U812,sealice,SSL770,BSLSO15,54,BSLSO15-54,NA,collected,Formalin,N,NA,NA,812
U814,sealice,SSL772,BSLSO15,61,BSLSO15-61,NA,collected,Formalin,N,NA,NA,814
U815,sealice,SSL773,BSLSO15,67,BSLSO15-67,NA,collected,Formalin,N,NA,NA,815
U816,sealice,SSL774,BSLSO15,76,BSLSO15-76,NA,collected,Formalin,N,NA,NA,816
U817,sealice,SSL775,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,817
U818,sealice,SSL783,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,818
U819,sealice,SSL784,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,819
U820,sealice,SSL785,BSLSO28,NA,BSLSO28-NA,Mangled Cal Chal B collected,results received,Formalin,N,NA,NA,820
U821,sealice,SSL776,BSLSO15,72,BSLSO15-72,NA,collected,Formalin,N,NA,NA,821
U822,sealice,SSL777,BSLSO15,74,BSLSO15-74,NA,collected,Formalin,N,NA,NA,822
U824,sealice,SSL786,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,824
U825,sealice,SSL798,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,825
U826,sealice,SSL799,BSLSO16,27,BSLSO16-27,NA,collected,Formalin,N,NA,NA,826
U827,sealice,SSL800,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,827
U828,sealice,SSL801,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,828
U829,sealice,SSL802,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,829
U830,sealice,SSL803,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,830
U831,sealice,SSL779,BSLSO15,78,BSLSO15-78,NA,collected,Formalin,N,NA,NA,831
U832,sealice,SSL780,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,832
