ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,storage_medium,qc_flag,flag_reason,qc_log,ufn_sort
U4943,extra muscle,SXM5443,BXM5,27,BXM5-27,NA,collected,Frozen -80,N,NA,NA,4943
U4944,extra muscle,SXM5444,BXM7,18,BXM7-18,NA,collected,Frozen -80,N,NA,NA,4944
U4945,extra muscle,SXM5445,BXM7,19,BXM7-19,NA,collected,Frozen -80,N,NA,NA,4945
U4946,extra muscle,SXM5446,BXM7,20,BXM7-20,NA,collected,Frozen -80,N,NA,NA,4946
U4947,extra muscle,SXM5447,BXM7,21,BXM7-21,NA,collected,Frozen -80,N,NA,NA,4947
U4948,extra muscle,SXM5448,BXM7,22,BXM7-22,NA,collected,Frozen -80,N,NA,NA,4948
U4949,extra muscle,SXM5449,BXM7,23,BXM7-23,NA,collected,Frozen -80,N,NA,NA,4949
U4950,extra muscle,SXM5450,BXM5,22,BXM5-22,NA,collected,Frozen -80,N,NA,NA,4950
U4951,extra muscle,SXM5451,BXM5,24,BXM5-24,NA,collected,Frozen -80,N,NA,NA,4951
U4952,extra muscle,SXM5452,BXM5,28,BXM5-28,NA,collected,Frozen -80,N,NA,NA,4952
U4953,extra muscle,SXM5453,BXM7,24,BXM7-24,NA,collected,Frozen -80,N,NA,NA,4953
U4954,extra muscle,SXM5454,BXM7,26,BXM7-26,NA,collected,Frozen -80,N,NA,NA,4954
U4955,extra muscle,SXM5455,BXM7,27,BXM7-27,NA,collected,Frozen -80,N,NA,NA,4955
U4956,extra muscle,SXM5456,BXM7,28,BXM7-28,NA,collected,Frozen -80,N,NA,NA,4956
U4957,extra muscle,SXM5457,BXM7,100,BXM7-100,NA,collected,Frozen -80,N,NA,NA,4957
U4096,extra muscle,SXM4496,BXM6,99,BXM6-99,NA,collected,Frozen -80,N,NA,NA,4096
U4065,extra muscle,SXM4465,BXM6,100,BXM6-100,NA,collected,Frozen -80,N,NA,NA,4065
U4970,extra muscle,SXM5509,BXM7,4,BXM7-4,NA,collected,Frozen -80,N,NA,NA,4970
U4971,extra muscle,SXM5510,BXM7,6,BXM7-6,NA,collected,Frozen -80,N,NA,NA,4971
U4972,extra muscle,SXM5511,BXM7,7,BXM7-7,NA,collected,Frozen -80,N,NA,NA,4972
U4973,extra muscle,SXM5512,BXM7,8,BXM7-8,NA,collected,Frozen -80,N,NA,NA,4973
U4974,extra muscle,SXM5513,BXM7,9,BXM7-9,NA,collected,Frozen -80,N,NA,NA,4974
U4975,extra muscle,SXM5514,BXM7,10,BXM7-10,NA,collected,Frozen -80,N,NA,NA,4975
U4976,extra muscle,SXM5515,BXM7,11,BXM7-11,NA,collected,Frozen -80,N,NA,NA,4976
U4977,extra muscle,SXM5516,BXM7,12,BXM7-12,NA,collected,Frozen -80,N,NA,NA,4977
U4978,extra muscle,SXM5517,BXM7,13,BXM7-13,NA,collected,Frozen -80,N,NA,NA,4978
U4979,extra muscle,SXM5518,BXM7,14,BXM7-14,NA,collected,Frozen -80,N,NA,NA,4979
U4980,extra muscle,SXM5519,BXM7,16,BXM7-16,NA,collected,Frozen -80,N,NA,NA,4980
U4998,extra muscle,SXM5537,BXM7,99,BXM7-99,NA,collected,Frozen -80,N,NA,NA,4998
U4999,extra muscle,SXM5538,BXM7,98,BXM7-98,NA,collected,Frozen -80,N,NA,NA,4999
U5000,extra muscle,SXM5539,BXM7,97,BXM7-97,NA,collected,Frozen -80,N,NA,NA,5000
U5001,extra muscle,SXM5540,BXM7,96,BXM7-96,NA,collected,Frozen -80,N,NA,NA,5001
U5002,extra muscle,SXM5541,BXM7,94,BXM7-94,NA,collected,Frozen -80,N,NA,NA,5002
U5003,extra muscle,SXM5542,BXM7,93,BXM7-93,NA,collected,Frozen -80,N,NA,NA,5003
U5004,extra muscle,SXM5543,BXM7,66,BXM7-66,NA,collected,Frozen -80,N,NA,NA,5004
U5005,extra muscle,SXM5544,BXM7,67,BXM7-67,NA,collected,Frozen -80,N,NA,NA,5005
U5006,extra muscle,SXM5545,BXM7,68,BXM7-68,NA,collected,Frozen -80,N,NA,NA,5006
U5007,extra muscle,SXM5546,BXM7,69,BXM7-69,NA,collected,Frozen -80,N,NA,NA,5007
U5008,extra muscle,SXM5547,BXM7,29,BXM7-29,NA,collected,Frozen -80,N,NA,NA,5008
U5009,extra muscle,SXM5548,BXM7,30,BXM7-30,NA,collected,Frozen -80,N,NA,NA,5009
U5010,extra muscle,SXM5549,BXM7,31,BXM7-31,NA,collected,Frozen -80,N,NA,NA,5010
U5011,extra muscle,SXM5550,BXM7,32,BXM7-32,NA,collected,Frozen -80,N,NA,NA,5011
U5012,extra muscle,SXM5551,BXM7,33,BXM7-33,NA,collected,Frozen -80,N,NA,NA,5012
U5013,extra muscle,SXM5552,BXM7,34,BXM7-34,NA,collected,Frozen -80,N,NA,NA,5013
U5014,extra muscle,SXM5553,BXM7,36,BXM7-36,NA,collected,Frozen -80,N,NA,NA,5014
U5015,extra muscle,SXM5554,BXM7,37,BXM7-37,NA,collected,Frozen -80,N,NA,NA,5015
U5016,extra muscle,SXM5555,BXM7,38,BXM7-38,NA,collected,Frozen -80,N,NA,NA,5016
U5017,extra muscle,SXM5556,BXM7,39,BXM7-39,NA,collected,Frozen -80,N,NA,NA,5017
U5018,extra muscle,SXM5557,BXM7,40,BXM7-40,NA,collected,Frozen -80,N,NA,NA,5018
U5019,extra muscle,SXM5558,BXM7,51,BXM7-51,NA,collected,Frozen -80,N,NA,NA,5019
U5020,extra muscle,SXM5559,BXM7,52,BXM7-52,NA,collected,Frozen -80,N,NA,NA,5020
U5021,extra muscle,SXM5560,BXM7,53,BXM7-53,NA,collected,Frozen -80,N,NA,NA,5021
U5022,extra muscle,SXM5561,BXM7,54,BXM7-54,NA,collected,Frozen -80,N,NA,NA,5022
U5023,extra muscle,SXM5562,BXM7,56,BXM7-56,NA,collected,Frozen -80,N,NA,NA,5023
U5024,extra muscle,SXM5563,BXM7,57,BXM7-57,NA,collected,Frozen -80,N,NA,NA,5024
U5025,extra muscle,SXM5564,BXM7,58,BXM7-58,NA,collected,Frozen -80,N,NA,NA,5025
U5026,extra muscle,SXM5565,BXM7,59,BXM7-59,NA,collected,Frozen -80,N,NA,NA,5026
U5027,extra muscle,SXM5566,BXM7,60,BXM7-60,NA,collected,Frozen -80,N,NA,NA,5027
U5028,extra muscle,SXM5567,BXM7,61,BXM7-61,NA,collected,Frozen -80,N,NA,NA,5028
U5029,extra muscle,SXM5568,BXM7,62,BXM7-62,NA,collected,Frozen -80,N,NA,NA,5029
U5030,extra muscle,SXM5569,BXM7,63,BXM7-63,NA,collected,Frozen -80,N,NA,NA,5030
U5031,extra muscle,SXM5570,BXM7,64,BXM7-64,NA,collected,Frozen -80,N,NA,NA,5031
U5032,extra muscle,SXM5571,BXM7,70,BXM7-70,NA,collected,Frozen -80,N,NA,NA,5032
U5033,extra muscle,SXM5572,BXM7,71,BXM7-71,NA,collected,Frozen -80,N,NA,NA,5033
U5034,extra muscle,SXM5573,BXM7,91,BXM7-91,NA,collected,Frozen -80,N,NA,NA,5034
U5035,extra muscle,SXM5574,BXM7,89,BXM7-89,NA,collected,Frozen -80,N,NA,NA,5035
U5036,extra muscle,SXM5575,BXM7,90,BXM7-90,NA,collected,Frozen -80,N,NA,Changed from cell 89 (incorrect location) 2018-01-16 JG,5036
U5037,extra muscle,SXM5576,BXM7,87,BXM7-87,NA,collected,Frozen -80,N,NA,NA,5037
U5038,extra muscle,SXM5577,BXM7,83,BXM7-83,NA,collected,Frozen -80,N,NA,NA,5038
U5039,extra muscle,SXM5578,BXM7,82,BXM7-82,NA,collected,Frozen -80,N,NA,NA,5039
U5040,extra muscle,SXM5579,BXM7,84,BXM7-84,NA,collected,Frozen -80,N,NA,NA,5040
U5041,extra muscle,SXM5580,BXM7,86,BXM7-86,NA,collected,Frozen -80,N,NA,NA,5041
U5042,extra muscle,SXM5581,BXM7,88,BXM7-88,NA,collected,Frozen -80,N,NA,NA,5042
U5043,extra muscle,SXM5582,BXM7,92,BXM7-92,NA,collected,Frozen -80,N,NA,NA,5043
U5045,extra muscle,SXM5584,BXM8,9,BXM8-9,NA,collected,Frozen -80,N,NA,NA,5045
U5046,extra muscle,SXM5585,BXM8,12,BXM8-12,NA,collected,Frozen -80,N,NA,NA,5046
U5047,extra muscle,SXM5586,BXM8,13,BXM8-13,NA,collected,Frozen -80,N,NA,NA,5047
U5048,extra muscle,SXM5587,BXM8,14,BXM8-14,NA,collected,Frozen -80,N,NA,NA,5048
U5049,extra muscle,SXM5588,BXM8,15,BXM8-15,NA,collected,Frozen -80,N,NA,NA,5049
U5050,extra muscle,SXM5589,BXM8,17,BXM8-17,NA,collected,Frozen -80,N,NA,NA,5050
U5051,extra muscle,SXM5590,BXM8,20,BXM8-20,NA,collected,Frozen -80,N,NA,NA,5051
U5052,extra muscle,SXM5591,BXM8,22,BXM8-22,NA,collected,Frozen -80,N,NA,NA,5052
U5053,extra muscle,SXM5592,BXM8,24,BXM8-24,NA,collected,Frozen -80,N,NA,NA,5053
U5054,extra muscle,SXM5593,BXM8,25,BXM8-25,NA,collected,Frozen -80,N,NA,NA,5054
U5055,extra muscle,SXM5594,BXM8,28,BXM8-28,NA,collected,Frozen -80,N,NA,NA,5055
U5056,extra muscle,SXM5595,BXM8,30,BXM8-30,NA,collected,Frozen -80,N,NA,NA,5056
U5057,extra muscle,SXM5596,BXM8,32,BXM8-32,NA,collected,Frozen -80,N,NA,NA,5057
U5058,extra muscle,SXM5597,BXM8,34,BXM8-34,NA,collected,Frozen -80,N,NA,NA,5058
U5059,extra muscle,SXM5598,BXM8,38,BXM8-38,NA,collected,Frozen -80,N,NA,NA,5059
U5060,extra muscle,SXM5599,BXM8,33,BXM8-33,NA,collected,Frozen -80,N,NA,NA,5060
U5061,extra muscle,SXM5600,BXM8,35,BXM8-35,NA,collected,Frozen -80,N,NA,NA,5061
U5062,extra muscle,SXM5601,BXM8,37,BXM8-37,NA,collected,Frozen -80,N,NA,NA,5062
U5063,extra muscle,SXM5602,BXM8,39,BXM8-39,NA,collected,Frozen -80,N,NA,NA,5063
U5064,extra muscle,SXM5603,BXM8,41,BXM8-41,NA,collected,Frozen -80,N,NA,NA,5064
U5065,extra muscle,SXM5604,BXM8,43,BXM8-43,NA,collected,Frozen -80,N,NA,NA,5065
U5066,extra muscle,SXM5605,BXM8,45,BXM8-45,NA,collected,Frozen -80,N,NA,NA,5066
U5067,extra muscle,SXM5606,BXM8,47,BXM8-47,NA,collected,Frozen -80,N,NA,NA,5067
U5068,extra muscle,SXM5607,BXM8,40,BXM8-40,NA,collected,Frozen -80,N,NA,NA,5068
U5069,extra muscle,SXM5608,BXM8,42,BXM8-42,NA,collected,Frozen -80,N,NA,NA,5069
U5070,extra muscle,SXM5609,BXM8,44,BXM8-44,NA,collected,Frozen -80,N,NA,NA,5070
