ufn,lab_count_motiles,cm_lab,cpaf_lab,caf_lab,cgf_lab,lgf_lab,laf_lab,lpaf_lab,lpam_lab,lam_lab,ucal_lab,ulep_lab
U2342,1,1,0,0,0,0,0,0,0,0,0,0
U2343,0,0,0,0,0,0,0,0,0,0,0,0
U2344,0,0,0,0,0,0,0,0,0,0,0,0
U2345,1,1,0,0,0,0,0,0,0,0,0,0
U2346,0,0,0,0,0,0,0,0,0,0,0,0
U2347,0,0,0,0,0,0,0,0,0,0,0,0
U2348,0,0,0,0,0,0,0,0,0,0,0,0
U2349,0,0,0,0,0,0,0,0,0,0,0,0
U2350,0,0,0,0,0,0,0,0,0,0,0,0
U2351,0,0,0,0,0,0,0,0,0,0,0,0
U2352,1,0,0,0,0,0,0,0,0,0,1,0
U2353,0,0,0,0,0,0,0,0,0,0,0,0
U2354,0,0,0,0,0,0,0,0,0,0,0,0
U2355,1,1,0,0,0,0,0,0,0,0,0,0
U2356,0,0,0,0,0,0,0,0,0,0,0,0
U2357,0,0,0,0,0,0,0,0,0,0,0,0
U2358,0,0,0,0,0,0,0,0,0,0,0,0
U2359,0,0,0,0,0,0,0,0,0,0,0,0
U2360,0,0,0,0,0,0,0,0,0,0,0,0
U2361,0,0,0,0,0,0,0,0,0,0,0,0
U2362,0,0,0,0,0,0,0,0,0,0,0,0
U2363,0,0,0,0,0,0,0,0,0,0,0,0
U2364,0,0,0,0,0,0,0,0,0,0,0,0
U2365,0,0,0,0,0,0,0,0,0,0,0,0
U2366,0,0,0,0,0,0,0,0,0,0,0,0
U2367,0,0,0,0,0,0,0,0,0,0,0,0
U2368,0,0,0,0,0,0,0,0,0,0,0,0
U2369,0,0,0,0,0,0,0,0,0,0,0,0
U2370,0,0,0,0,0,0,0,0,0,0,0,0
U2371,4,1,0,1,1,0,0,0,1,0,0,0
U2372,3,2,1,0,0,0,0,0,0,0,0,0
U2373,0,0,0,0,0,0,0,0,0,0,0,0
U2374,3,2,0,1,0,0,0,0,0,0,0,0
U2375,0,0,0,0,0,0,0,0,0,0,0,0
U2376,0,0,0,0,0,0,0,0,0,0,0,0
U2377,0,0,0,0,0,0,0,0,0,0,0,0
U2378,0,0,0,0,0,0,0,0,0,0,0,0
U2379,0,0,0,0,0,0,0,0,0,0,0,0
U2380,0,0,0,0,0,0,0,0,0,0,0,0
U2381,0,0,0,0,0,0,0,0,0,0,0,0
U2382,0,0,0,0,0,0,0,0,0,0,0,0
U2383,0,0,0,0,0,0,0,0,0,0,0,0
U2384,0,0,0,0,0,0,0,0,0,0,0,0
U2385,0,0,0,0,0,0,0,0,0,0,0,0
U2386,0,0,0,0,0,0,0,0,0,0,0,0
U2387,1,0,1,0,0,0,0,0,0,0,0,0
U2388,0,0,0,0,0,0,0,0,0,0,0,0
U2389,1,1,0,0,0,0,0,0,0,0,0,0
U2390,0,0,0,0,0,0,0,0,0,0,0,0
U2391,1,1,0,0,0,0,0,0,0,0,0,0
U2392,1,0,0,0,0,0,0,0,0,1,0,0
U2393,1,1,0,0,0,0,0,0,0,0,0,0
U2394,0,0,0,0,0,0,0,0,0,0,0,0
U2395,1,1,0,0,0,0,0,0,0,0,0,0
U2396,0,0,0,0,0,0,0,0,0,0,0,0
U2397,1,0,1,0,0,0,0,0,0,0,0,0
U2398,0,0,0,0,0,0,0,0,0,0,0,0
U2399,1,0,1,0,0,0,0,0,0,0,0,0
U2400,0,0,0,0,0,0,0,0,0,0,0,0
U2401,0,0,0,0,0,0,0,0,0,0,0,0
U2402,1,0,1,0,0,0,0,0,0,0,0,0
U2403,1,0,1,0,0,0,0,0,0,0,0,0
U2404,0,0,0,0,0,0,0,0,0,0,0,0
U2405,0,0,0,0,0,0,0,0,0,0,0,0
U2406,0,0,0,0,0,0,0,0,0,0,0,0
U2407,1,1,0,0,0,0,0,0,0,0,0,0
U2408,1,0,1,0,0,0,0,0,0,0,0,0
U2409,0,0,0,0,0,0,0,0,0,0,0,0
U2410,0,0,0,0,0,0,0,0,0,0,0,0
U2411,0,0,0,0,0,0,0,0,0,0,0,0
U2412,0,0,0,0,0,0,0,0,0,0,0,0
U2413,0,0,0,0,0,0,0,0,0,0,0,0
U2414,0,0,0,0,0,0,0,0,0,0,0,0
U2415,1,0,1,0,0,0,0,0,0,0,0,0
U2416,0,0,0,0,0,0,0,0,0,0,0,0
U2417,2,0,0,0,1,0,0,0,1,0,0,0
U2418,0,0,0,0,0,0,0,0,0,0,0,0
U2419,0,0,0,0,0,0,0,0,0,0,0,0
U2420,1,0,1,0,0,0,0,0,0,0,0,0
U2421,2,0,1,1,0,0,0,0,0,0,0,0
U2422,0,0,0,0,0,0,0,0,0,0,0,0
U2423,0,0,0,0,0,0,0,0,0,0,0,0
U2424,0,0,0,0,0,0,0,0,0,0,0,0
U2425,0,0,0,0,0,0,0,0,0,0,0,0
U2426,0,0,0,0,0,0,0,0,0,0,0,0
U2427,1,0,0,1,0,0,0,0,0,0,0,0
U2428,1,0,0,1,0,0,0,0,0,0,0,0
U2429,0,0,0,0,0,0,0,0,0,0,0,0
U2430,0,0,0,0,0,0,0,0,0,0,0,0
U2431,1,0,0,0,0,0,0,0,0,0,1,0
U2432,1,0,0,1,0,0,0,0,0,0,0,0
U2433,0,0,0,0,0,0,0,0,0,0,0,0
U2434,0,0,0,0,0,0,0,0,0,0,0,0
U2435,0,0,0,0,0,0,0,0,0,0,0,0
U2436,1,1,0,0,0,0,0,0,0,0,0,0
U2437,0,0,0,0,0,0,0,0,0,0,0,0
U2438,0,0,0,0,0,0,0,0,0,0,0,0
U2439,0,0,0,0,0,0,0,0,0,0,0,0
U2441,2,1,0,1,0,0,0,0,0,0,0,0
U2442,0,0,0,0,0,0,0,0,0,0,0,0
U2443,0,0,0,0,0,0,0,0,0,0,0,0
U2444,0,0,0,0,0,0,0,0,0,0,0,0
U2445,0,0,0,0,0,0,0,0,0,0,0,0
U2446,1,1,0,0,0,0,0,0,0,0,0,0
U2447,0,0,0,0,0,0,0,0,0,0,0,0
U2448,0,0,0,0,0,0,0,0,0,0,0,0
U2449,0,0,0,0,0,0,0,0,0,0,0,0
U2450,2,1,0,1,0,0,0,0,0,0,0,0
U2451,0,0,0,0,0,0,0,0,0,0,0,0
U2452,1,0,0,0,1,0,0,0,0,0,0,0
U2453,0,0,0,0,0,0,0,0,0,0,0,0
U2454,0,0,0,0,0,0,0,0,0,0,0,0
U2455,0,0,0,0,0,0,0,0,0,0,0,0
U2456,0,0,0,0,0,0,0,0,0,0,0,0
U2457,0,0,0,0,0,0,0,0,0,0,0,0
U2458,0,0,0,0,0,0,0,0,0,0,0,0
U2459,1,0,0,0,1,0,0,0,0,0,0,0
U2460,0,0,0,0,0,0,0,0,0,0,0,0
U2461,0,0,0,0,0,0,0,0,0,0,0,0
U2462,0,0,0,0,0,0,0,0,0,0,0,0
U2463,0,0,0,0,0,0,0,0,0,0,0,0
U2464,0,0,0,0,0,0,0,0,0,0,0,0
U2465,0,0,0,0,0,0,0,0,0,0,0,0
U2466,0,0,0,0,0,0,0,0,0,0,0,0
U2467,0,0,0,0,0,0,0,0,0,0,0,0
U2468,1,0,0,1,0,0,0,0,0,0,0,0
U2469,0,0,0,0,0,0,0,0,0,0,0,0
U2470,1,0,0,1,0,0,0,0,0,0,0,0
U2471,0,0,0,0,0,0,0,0,0,0,0,0
U2472,0,0,0,0,0,0,0,0,0,0,0,0
U2473,0,0,0,0,0,0,0,0,0,0,0,0
U2474,0,0,0,0,0,0,0,0,0,0,0,0
U2475,1,0,1,0,0,0,0,0,0,0,0,0
U2476,0,0,0,0,0,0,0,0,0,0,0,0
U2477,1,0,0,0,0,0,0,0,0,0,1,0
U2478,0,0,0,0,0,0,0,0,0,0,0,0
U2479,1,1,0,0,0,0,0,0,0,0,0,0
U2480,0,0,0,0,0,0,0,0,0,0,0,0
U2481,0,0,0,0,0,0,0,0,0,0,0,0
U2482,0,0,0,0,0,0,0,0,0,0,0,0
U2483,0,0,0,0,0,0,0,0,0,0,0,0
U2484,0,0,0,0,0,0,0,0,0,0,0,0
U2485,0,0,0,0,0,0,0,0,0,0,0,0
U2486,0,0,0,0,0,0,0,0,0,0,0,0
U2487,0,0,0,0,0,0,0,0,0,0,0,0
U2488,2,1,0,1,0,0,0,0,0,0,0,0
U2489,0,0,0,0,0,0,0,0,0,0,0,0
U2490,0,0,0,0,0,0,0,0,0,0,0,0
U2491,0,0,0,0,0,0,0,0,0,0,0,0
U2492,0,0,0,0,0,0,0,0,0,0,0,0
U2493,1,0,0,0,0,0,0,0,1,0,0,0
U2494,0,0,0,0,0,0,0,0,0,0,0,0
U2495,0,0,0,0,0,0,0,0,0,0,0,0
U2496,0,0,0,0,0,0,0,0,0,0,0,0
U2497,0,0,0,0,0,0,0,0,0,0,0,0
U2498,1,1,0,0,0,0,0,0,0,0,0,0
U2499,1,1,0,0,0,0,0,0,0,0,0,0
U2500,1,0,0,0,1,0,0,0,0,0,0,0
U2501,0,0,0,0,0,0,0,0,0,0,0,0
U2502,0,0,0,0,0,0,0,0,0,0,0,0
U2503,0,0,0,0,0,0,0,0,0,0,0,0
U2504,0,0,0,0,0,0,0,0,0,0,0,0
U2505,0,0,0,0,0,0,0,0,0,0,0,0
U2506,0,0,0,0,0,0,0,0,0,0,0,0
U2507,0,0,0,0,0,0,0,0,0,0,0,0
U2508,1,1,0,0,0,0,0,0,0,0,0,0
U2509,0,0,0,0,0,0,0,0,0,0,0,0
U2510,0,0,0,0,0,0,0,0,0,0,0,0
U2511,0,0,0,0,0,0,0,0,0,0,0,0
U2512,0,0,0,0,0,0,0,0,0,0,0,0
U2513,0,0,0,0,0,0,0,0,0,0,0,0
U2514,3,0,0,0,0,0,1,0,0,2,0,0
U2515,2,0,0,0,2,0,0,0,0,0,0,0
U2516,3,0,0,0,1,1,0,1,0,0,0,0
U2517,1,1,0,0,0,0,0,0,0,0,0,0
U2518,2,0,1,0,1,0,0,0,0,0,0,0
U2519,2,1,0,1,0,0,0,0,0,0,0,0
U2520,4,2,0,2,0,0,0,0,0,0,0,0
U2521,1,0,0,0,1,0,0,0,0,0,0,0
U2522,2,1,0,1,0,0,0,0,0,0,0,0
U2523,1,1,0,0,0,0,0,0,0,0,0,0
U2524,2,1,0,0,0,1,0,0,0,0,0,0
U2525,2,0,0,0,1,1,0,0,0,0,0,0
U2526,3,1,0,1,0,1,0,0,0,0,0,0
U2527,0,0,0,0,0,0,0,0,0,0,0,0
U2528,4,0,0,1,1,0,1,0,1,0,0,0
U2529,2,0,0,0,0,0,0,0,0,0,1,1
U2530,3,0,0,0,0,1,1,0,0,1,0,0
U2531,0,0,0,0,0,0,0,0,0,0,0,0
U2532,1,0,0,1,0,0,0,0,0,0,0,0
U2533,3,1,0,0,1,0,0,0,0,0,1,0
U2534,4,2,0,0,1,0,0,0,0,0,1,0
U2535,2,0,0,0,2,0,0,0,0,0,0,0
U2536,1,0,0,1,0,0,0,0,0,0,0,0
U2537,5,0,0,0,0,1,4,0,0,0,0,0
U2538,0,0,0,0,0,0,0,0,0,0,0,0
U2539,1,0,0,1,0,0,0,0,0,0,0,0
U2540,0,0,0,0,0,0,0,0,0,0,0,0
U2541,1,0,0,0,1,0,0,0,0,0,0,0
U2542,1,0,1,0,0,0,0,0,0,0,0,0
U2543,1,0,0,1,0,0,0,0,0,0,0,0
U2544,0,0,0,0,0,0,0,0,0,0,0,0
U2545,0,0,0,0,0,0,0,0,0,0,0,0
U2546,1,0,1,0,0,0,0,0,0,0,0,0
U2547,1,1,0,0,0,0,0,0,0,0,0,0
U2548,0,0,0,0,0,0,0,0,0,0,0,0
U2549,0,0,0,0,0,0,0,0,0,0,0,0
U2550,0,0,0,0,0,0,0,0,0,0,0,0
U2551,0,0,0,0,0,0,0,0,0,0,0,0
U2552,0,0,0,0,0,0,0,0,0,0,0,0
U2553,0,0,0,0,0,0,0,0,0,0,0,0
U2554,0,0,0,0,0,0,0,0,0,0,0,0
U2555,0,0,0,0,0,0,0,0,0,0,0,0
U2601,0,0,0,0,0,0,0,0,0,0,0,0
U2602,0,0,0,0,0,0,0,0,0,0,0,0
U2603,0,0,0,0,0,0,0,0,0,0,0,0
U2604,0,0,0,0,0,0,0,0,0,0,0,0
U2605,0,0,0,0,0,0,0,0,0,0,0,0
U2606,0,0,0,0,0,0,0,0,0,0,0,0
U2607,0,0,0,0,0,0,0,0,0,0,0,0
U2608,0,0,0,0,0,0,0,0,0,0,0,0
U2609,0,0,0,0,0,0,0,0,0,0,0,0
U2610,0,0,0,0,0,0,0,0,0,0,0,0
U2611,0,0,0,0,0,0,0,0,0,0,0,0
U2612,0,0,0,0,0,0,0,0,0,0,0,0
U2613,0,0,0,0,0,0,0,0,0,0,0,0
U2614,0,0,0,0,0,0,0,0,0,0,0,0
U2615,0,0,0,0,0,0,0,0,0,0,0,0
U2616,0,0,0,0,0,0,0,0,0,0,0,0
U2617,1,1,0,0,0,0,0,0,0,0,0,0
U2618,1,1,0,0,0,0,0,0,0,0,0,0
U2619,0,0,0,0,0,0,0,0,0,0,0,0
U2620,0,0,0,0,0,0,0,0,0,0,0,0
U2621,1,1,0,0,0,0,0,0,0,0,0,0
U2622,0,0,0,0,0,0,0,0,0,0,0,0
U2623,0,0,0,0,0,0,0,0,0,0,0,0
U2624,0,0,0,0,0,0,0,0,0,0,0,0
U2625,0,0,0,0,0,0,0,0,0,0,0,0
U2626,1,0,0,0,1,0,0,0,0,0,0,0
U2627,0,0,0,0,0,0,0,0,0,0,0,0
U2628,2,0,0,0,0,0,0,1,0,0,1,0
U2629,0,0,0,0,0,0,0,0,0,0,0,0
U2630,2,0,0,1,1,0,0,0,0,0,0,0
U2631,3,1,0,1,1,0,0,0,0,0,0,0
U2632,0,0,0,0,0,0,0,0,0,0,0,0
U2633,0,0,0,0,0,0,0,0,0,0,0,0
U2634,2,0,0,1,1,0,0,0,0,0,0,0
U2635,1,1,0,0,0,0,0,0,0,0,0,0
U2636,1,1,0,0,0,0,0,0,0,0,0,0
U2637,0,0,0,0,0,0,0,0,0,0,0,0
U2638,0,0,0,0,0,0,0,0,0,0,0,0
U2639,2,1,0,0,0,0,1,0,0,0,0,0
U2640,0,0,0,0,0,0,0,0,0,0,0,0
U2641,0,0,0,0,0,0,0,0,0,0,0,0
U2642,1,0,0,1,0,0,0,0,0,0,0,0
U2643,1,0,0,0,0,0,0,0,0,0,1,0
U2644,1,0,0,1,0,0,0,0,0,0,0,0
U2645,0,0,0,0,0,0,0,0,0,0,0,0
U2646,1,0,0,0,0,0,0,0,1,0,0,0
U2647,0,0,0,0,0,0,0,0,0,0,0,0
U2648,0,0,0,0,0,0,0,0,0,0,0,0
U2649,1,0,0,0,0,0,0,0,0,1,0,0
U2650,3,2,0,0,0,0,0,0,0,1,0,0
U2651,1,0,0,0,0,0,0,0,0,1,0,0
U2652,0,0,0,0,0,0,0,0,0,0,0,0
U2653,4,0,1,1,0,0,0,1,0,1,0,0
U2654,4,0,0,3,0,0,0,0,0,0,1,0
U2655,1,0,0,0,1,0,0,0,0,0,0,0
U2656,0,0,0,0,0,0,0,0,0,0,0,0
U2657,1,0,0,0,1,0,0,0,0,0,0,0
U2658,0,0,0,0,0,0,0,0,0,0,0,0
U2659,1,0,1,0,0,0,0,0,0,0,0,0
U2660,3,0,0,1,0,2,0,0,0,0,0,0
U2661,0,0,0,0,0,0,0,0,0,0,0,0
U2662,0,0,0,0,0,0,0,0,0,0,0,0
U2663,0,0,0,0,0,0,0,0,0,0,0,0
U2664,0,0,0,0,0,0,0,0,0,0,0,0
U2665,0,0,0,0,0,0,0,0,0,0,0,0
U2666,0,0,0,0,0,0,0,0,0,0,0,0
U2667,3,1,1,1,0,0,0,0,0,0,0,0
U2668,0,0,0,0,0,0,0,0,0,0,0,0
U2669,0,0,0,0,0,0,0,0,0,0,0,0
U2701,0,0,0,0,0,0,0,0,0,0,0,0
U2702,0,0,0,0,0,0,0,0,0,0,0,0
U2703,0,0,0,0,0,0,0,0,0,0,0,0
U2704,0,0,0,0,0,0,0,0,0,0,0,0
U2705,0,0,0,0,0,0,0,0,0,0,0,0
U2706,0,0,0,0,0,0,0,0,0,0,0,0
U2707,0,0,0,0,0,0,0,0,0,0,0,0
U2708,0,0,0,0,0,0,0,0,0,0,0,0
U2709,0,0,0,0,0,0,0,0,0,0,0,0
U2710,0,0,0,0,0,0,0,0,0,0,0,0
U2711,0,0,0,0,0,0,0,0,0,0,0,0
U2712,0,0,0,0,0,0,0,0,0,0,0,0
U2713,0,0,0,0,0,0,0,0,0,0,0,0
U2714,0,0,0,0,0,0,0,0,0,0,0,0
U2715,0,0,0,0,0,0,0,0,0,0,0,0
U2716,0,0,0,0,0,0,0,0,0,0,0,0
U2717,0,0,0,0,0,0,0,0,0,0,0,0
U2718,0,0,0,0,0,0,0,0,0,0,0,0
U2719,0,0,0,0,0,0,0,0,0,0,0,0
U2720,0,0,0,0,0,0,0,0,0,0,0,0
U2721,2,2,0,0,0,0,0,0,0,0,0,0
U2722,0,0,0,0,0,0,0,0,0,0,0,0
U2723,0,0,0,0,0,0,0,0,0,0,0,0
U2724,0,0,0,0,0,0,0,0,0,0,0,0
U2725,0,0,0,0,0,0,0,0,0,0,0,0
U2726,0,0,0,0,0,0,0,0,0,0,0,0
U2727,0,0,0,0,0,0,0,0,0,0,0,0
U2728,1,1,0,0,0,0,0,0,0,0,0,0
U2729,0,0,0,0,0,0,0,0,0,0,0,0
U2730,1,1,0,0,0,0,0,0,0,0,0,0
U2731,0,0,0,0,0,0,0,0,0,0,0,0
U2732,0,0,0,0,0,0,0,0,0,0,0,0
U2733,1,1,0,0,0,0,0,0,0,0,0,0
U2734,0,0,0,0,0,0,0,0,0,0,0,0
U2735,0,0,0,0,0,0,0,0,0,0,0,0
U2736,0,0,0,0,0,0,0,0,0,0,0,0
U2737,3,1,0,2,0,0,0,0,0,0,0,0
U2738,0,0,0,0,0,0,0,0,0,0,0,0
U2739,0,0,0,0,0,0,0,0,0,0,0,0
U2740,0,0,0,0,0,0,0,0,0,0,0,0
U2741,0,0,0,0,0,0,0,0,0,0,0,0
U2742,0,0,0,0,0,0,0,0,0,0,0,0
U2743,0,0,0,0,0,0,0,0,0,0,0,0
U2744,0,0,0,0,0,0,0,0,0,0,0,0
U2745,0,0,0,0,0,0,0,0,0,0,0,0
U2746,0,0,0,0,0,0,0,0,0,0,0,0
U2747,0,0,0,0,0,0,0,0,0,0,0,0
U2748,0,0,0,0,0,0,0,0,0,0,0,0
U2749,0,0,0,0,0,0,0,0,0,0,0,0
U2750,0,0,0,0,0,0,0,0,0,0,0,0
U2751,1,1,0,0,0,0,0,0,0,0,0,0
U2752,1,0,0,0,0,0,0,0,0,0,0,1
U2753,0,0,0,0,0,0,0,0,0,0,0,0
U2754,0,0,0,0,0,0,0,0,0,0,0,0
U2755,0,0,0,0,0,0,0,0,0,0,0,0
U2756,0,0,0,0,0,0,0,0,0,0,0,0
U2757,0,0,0,0,0,0,0,0,0,0,0,0
U2758,0,0,0,0,0,0,0,0,0,0,0,0
U2759,0,0,0,0,0,0,0,0,0,0,0,0
U2760,0,0,0,0,0,0,0,0,0,0,0,0
U2761,0,0,0,0,0,0,0,0,0,0,0,0
U2762,0,0,0,0,0,0,0,0,0,0,0,0
U2763,0,0,0,0,0,0,0,0,0,0,0,0
U2764,0,0,0,0,0,0,0,0,0,0,0,0
U2765,0,0,0,0,0,0,0,0,0,0,0,0
U2766,0,0,0,0,0,0,0,0,0,0,0,0
U2767,0,0,0,0,0,0,0,0,0,0,0,0
U2768,0,0,0,0,0,0,0,0,0,0,0,0
U2769,0,0,0,0,0,0,0,0,0,0,0,0
U2770,0,0,0,0,0,0,0,0,0,0,0,0
U2771,0,0,0,0,0,0,0,0,0,0,0,0
U2772,1,0,0,0,0,0,0,0,0,0,1,0
U2773,0,0,0,0,0,0,0,0,0,0,0,0
U2774,0,0,0,0,0,0,0,0,0,0,0,0
U2775,1,1,0,0,0,0,0,0,0,0,0,0
U2776,1,1,0,0,0,0,0,0,0,0,0,0
U2777,1,0,0,0,1,0,0,0,0,0,0,0
U2778,0,0,0,0,0,0,0,0,0,0,0,0
U2779,1,0,0,1,0,0,0,0,0,0,0,0
U2780,0,0,0,0,0,0,0,0,0,0,0,0
U2781,0,0,0,0,0,0,0,0,0,0,0,0
U2782,3,0,2,1,0,0,0,0,0,0,0,0
U2783,0,0,0,0,0,0,0,0,0,0,0,0
U2784,0,0,0,0,0,0,0,0,0,0,0,0
U2785,0,0,0,0,0,0,0,0,0,0,0,0
U2786,0,0,0,0,0,0,0,0,0,0,0,0
U2787,0,0,0,0,0,0,0,0,0,0,0,0
U2788,0,0,0,0,0,0,0,0,0,0,0,0
U2789,0,0,0,0,0,0,0,0,0,0,0,0
U2790,0,0,0,0,0,0,0,0,0,0,0,0
U2791,1,0,0,0,0,0,0,0,0,1,0,0
U2792,2,0,0,1,1,0,0,0,0,0,0,0
U2793,0,0,0,0,0,0,0,0,0,0,0,0
U2794,0,0,0,0,0,0,0,0,0,0,0,0
U2795,0,0,0,0,0,0,0,0,0,0,0,0
U2796,1,0,0,0,0,0,0,0,0,1,0,0
U2797,0,0,0,0,0,0,0,0,0,0,0,0
U2798,0,0,0,0,0,0,0,0,0,0,0,0
U2799,1,0,0,0,1,0,0,0,0,0,0,0
U2800,0,0,0,0,0,0,0,0,0,0,0,0
U2801,0,0,0,0,0,0,0,0,0,0,0,0
U2802,1,1,0,0,0,0,0,0,0,0,0,0
U2803,0,0,0,0,0,0,0,0,0,0,0,0
U2804,0,0,0,0,0,0,0,0,0,0,0,0
U2805,0,0,0,0,0,0,0,0,0,0,0,0
U2806,0,0,0,0,0,0,0,0,0,0,0,0
U2807,1,0,0,1,0,0,0,0,0,0,0,0
U2808,0,0,0,0,0,0,0,0,0,0,0,0
U2809,0,0,0,0,0,0,0,0,0,0,0,0
U2810,1,0,1,0,0,0,0,0,0,0,0,0
U2811,0,0,0,0,0,0,0,0,0,0,0,0
U2812,0,0,0,0,0,0,0,0,0,0,0,0
U2813,0,0,0,0,0,0,0,0,0,0,0,0
U2814,0,0,0,0,0,0,0,0,0,0,0,0
U2815,0,0,0,0,0,0,0,0,0,0,0,0
U2816,1,1,0,0,0,0,0,0,0,0,0,0
U2817,0,0,0,0,0,0,0,0,0,0,0,0
U2818,0,0,0,0,0,0,0,0,0,0,0,0
U2819,0,0,0,0,0,0,0,0,0,0,0,0
U2820,0,0,0,0,0,0,0,0,0,0,0,0
U2821,0,0,0,0,0,0,0,0,0,0,0,0
U2822,0,0,0,0,0,0,0,0,0,0,0,0
U2823,0,0,0,0,0,0,0,0,0,0,0,0
U2824,1,1,0,0,0,0,0,0,0,0,0,0
U2825,1,0,1,0,0,0,0,0,0,0,0,0
U2826,2,0,0,0,1,0,0,0,0,0,1,0
U2827,1,0,0,1,0,0,0,0,0,0,0,0
U2828,1,0,0,1,0,0,0,0,0,0,0,0
U2829,1,0,0,0,1,0,0,0,0,0,0,0
U2830,0,0,0,0,0,0,0,0,0,0,0,0
U2831,1,0,0,1,0,0,0,0,0,0,0,0
U2832,0,0,0,0,0,0,0,0,0,0,0,0
U2833,0,0,0,0,0,0,0,0,0,0,0,0
U2834,2,0,0,0,1,0,0,0,1,0,0,0
U2835,6,0,1,0,1,0,1,2,1,0,0,0
U2836,3,0,0,1,0,1,0,0,0,1,0,0
U2837,0,0,0,0,0,0,0,0,0,0,0,0
U2838,5,0,1,0,1,0,0,0,1,2,0,0
U2839,3,0,1,1,0,0,1,0,0,0,0,0
U2840,1,0,0,1,0,0,0,0,0,0,0,0
U2841,1,0,0,0,1,0,0,0,0,0,0,0
U2842,0,0,0,0,0,0,0,0,0,0,0,0
U2843,0,0,0,0,0,0,0,0,0,0,0,0
U2844,0,0,0,0,0,0,0,0,0,0,0,0
U2845,0,0,0,0,0,0,0,0,0,0,0,0
U2846,0,0,0,0,0,0,0,0,0,0,0,0
U2847,2,0,0,0,2,0,0,0,0,0,0,0
U2848,0,0,0,0,0,0,0,0,0,0,0,0
U2849,0,0,0,0,0,0,0,0,0,0,0,0
U2850,0,0,0,0,0,0,0,0,0,0,0,0
U2851,0,0,0,0,0,0,0,0,0,0,0,0
U2852,3,0,0,0,0,1,0,0,0,1,1,0
U2853,0,0,0,0,0,0,0,0,0,0,0,0
U2854,1,0,0,0,0,0,0,0,0,1,0,0
U2855,1,0,0,0,1,0,0,0,0,0,0,0
U2856,3,1,0,0,1,0,1,0,0,0,0,0
U2857,0,0,0,0,0,0,0,0,0,0,0,0
U2858,1,1,0,0,0,0,0,0,0,0,0,0
U2859,1,0,0,1,0,0,0,0,0,0,0,0
U2860,2,0,1,0,1,0,0,0,0,0,0,0
U2861,2,1,0,0,0,0,0,0,0,1,0,0
U2862,0,0,0,0,0,0,0,0,0,0,0,0
U2863,0,0,0,0,0,0,0,0,0,0,0,0
U2864,0,0,0,0,0,0,0,0,0,0,0,0
U2865,0,0,0,0,0,0,0,0,0,0,0,0
U2866,0,0,0,0,0,0,0,0,0,0,0,0
U2867,0,0,0,0,0,0,0,0,0,0,0,0
U2868,2,1,0,1,0,0,0,0,0,0,0,0
U2869,1,1,0,0,0,0,0,0,0,0,0,0
U2870,2,0,1,1,0,0,0,0,0,0,0,0
U2871,2,0,1,1,0,0,0,0,0,0,0,0
U2872,0,0,0,0,0,0,0,0,0,0,0,0
U2873,4,1,0,1,2,0,0,0,0,0,0,0
U2874,0,0,0,0,0,0,0,0,0,0,0,0
U2875,2,1,1,0,0,0,0,0,0,0,0,0
U2876,1,0,0,1,0,0,0,0,0,0,0,0
U2877,0,0,0,0,0,0,0,0,0,0,0,0
U2878,2,1,0,0,1,0,0,0,0,0,0,0
U2879,1,0,1,0,0,0,0,0,0,0,0,0
U2880,2,0,0,1,0,1,0,0,0,0,0,0
U2881,3,0,0,1,1,0,1,0,0,0,0,0
U2882,2,0,0,2,0,0,0,0,0,0,0,0
U2883,0,0,0,0,0,0,0,0,0,0,0,0
U2884,1,0,0,1,0,0,0,0,0,0,0,0
U2885,1,0,0,0,1,0,0,0,0,0,0,0
U2886,1,0,0,0,1,0,0,0,0,0,0,0
U2887,1,0,0,0,1,0,0,0,0,0,0,0
U2888,3,0,0,0,3,0,0,0,0,0,0,0
U2889,0,0,0,0,0,0,0,0,0,0,0,0
U2890,1,1,0,0,0,0,0,0,0,0,0,0
U2891,2,0,0,1,1,0,0,0,0,0,0,0
U2892,0,0,0,0,0,0,0,0,0,0,0,0
U2893,1,0,0,0,0,0,0,0,0,1,0,0
U2894,0,0,0,0,0,0,0,0,0,0,0,0
U2895,0,0,0,0,0,0,0,0,0,0,0,0
U2896,0,0,0,0,0,0,0,0,0,0,0,0
U2897,1,0,0,1,0,0,0,0,0,0,0,0
U2898,0,0,0,0,0,0,0,0,0,0,0,0
U2899,1,0,0,0,1,0,0,0,0,0,0,0
U2900,0,0,0,0,0,0,0,0,0,0,0,0
U2901,1,0,0,1,0,0,0,0,0,0,0,0
U2902,0,0,0,0,0,0,0,0,0,0,0,0
U2903,0,0,0,0,0,0,0,0,0,0,0,0
U2904,3,1,2,0,0,0,0,0,0,0,0,0
U2905,0,0,0,0,0,0,0,0,0,0,0,0
U2906,0,0,0,0,0,0,0,0,0,0,0,0
U2907,2,1,0,0,1,0,0,0,0,0,0,0
U2908,0,0,0,0,0,0,0,0,0,0,0,0
U2909,0,0,0,0,0,0,0,0,0,0,0,0
U2910,0,0,0,0,0,0,0,0,0,0,0,0
U2911,0,0,0,0,0,0,0,0,0,0,0,0
U2912,0,0,0,0,0,0,0,0,0,0,0,0
U2913,1,0,0,0,1,0,0,0,0,0,0,0
U2914,0,0,0,0,0,0,0,0,0,0,0,0
