ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,sample_qc_flag,sample_flag_reason,sample_qc_log,ufn_sort
U2353,fatty acid,SFA2316,BFASO36,29,BFASO36-29,NA,collected,N,NA,NA,2353
U2354,fatty acid,SFA2317,BFASO36,32,BFASO36-32,NA,collected,N,NA,NA,2354
U2355,fatty acid,SFA2318,BFASO36,34,BFASO36-34,NA,collected,N,NA,NA,2355
U2356,fatty acid,SFA2331,BFASO36,36,BFASO36-36,NA,collected,N,NA,NA,2356
U2357,fatty acid,SFA2332,BFASO36,38,BFASO36-38,NA,collected,N,NA,NA,2357
U2358,fatty acid,SFA2333,BFASO36,40,BFASO36-40,NA,collected,N,NA,NA,2358
U2359,fatty acid,SFA2334,BFASO36,41,BFASO36-41,NA,collected,N,NA,NA,2359
U2360,fatty acid,SFA2335,BFASO36,43,BFASO36-43,NA,collected,N,NA,NA,2360
U2361,fatty acid,SFA2336,BFASO36,45,BFASO36-45,NA,collected,N,NA,NA,2361
U2362,fatty acid,SFA2337,BFASO36,47,BFASO36-47,NA,collected,N,NA,NA,2362
U2363,fatty acid,SFA2338,BFASO36,49,BFASO36-49,NA,collected,N,NA,NA,2363
U2364,fatty acid,SFA2343,BFASO36,52,BFASO36-52,NA,collected,N,NA,NA,2364
U2365,fatty acid,SFA2344,BFASO36,54,BFASO36-54,NA,collected,N,NA,NA,2365
U2366,fatty acid,SFA2345,BFASO36,56,BFASO36-56,NA,collected,N,NA,NA,2366
U2367,fatty acid,SFA2346,BFASO36,58,BFASO36-58,NA,collected,N,NA,NA,2367
U2368,fatty acid,SFA2347,BFASO36,60,BFASO36-60,NA,collected,N,NA,NA,2368
U2369,fatty acid,SFA2348,BFASO36,61,BFASO36-61,NA,collected,N,NA,NA,2369
U2370,fatty acid,SFA2354,BFASO36,63,BFASO36-63,NA,collected,N,NA,NA,2370
U2371,fatty acid,SFA2355,BFASO36,65,BFASO36-65,NA,collected,N,NA,NA,2371
U2372,fatty acid,SFA2356,BFASO36,67,BFASO36-67,NA,collected,N,NA,NA,2372
U2373,fatty acid,SFA2357,BFASO36,69,BFASO36-69,NA,collected,N,NA,NA,2373
U2374,fatty acid,SFA2358,BFASO36,72,BFASO36-72,NA,collected,N,NA,NA,2374
U2375,fatty acid,SFA2359,BFASO36,74,BFASO36-74,NA,collected,N,NA,NA,2375
U2376,fatty acid,SFA2360,BFASO36,76,BFASO36-76,NA,collected,N,NA,NA,2376
U2377,fatty acid,SFA2361,BFASO36,78,BFASO36-78,NA,collected,N,NA,NA,2377
U2378,fatty acid,SFA2374,BFASO36,80,BFASO36-80,NA,collected,N,NA,NA,2378
U2379,fatty acid,SFA2375,BFASO36,81,BFASO36-81,NA,collected,N,NA,NA,2379
U2380,fatty acid,SFA2376,BFASO36,83,BFASO36-83,NA,collected,N,NA,NA,2380
U2381,fatty acid,SFA2377,BFASO36,85,BFASO36-85,NA,collected,N,NA,NA,2381
U2382,fatty acid,SFA2378,BFASO36,87,BFASO36-87,NA,collected,N,NA,NA,2382
U2383,fatty acid,SFA2379,BFASO36,89,BFASO36-89,NA,collected,N,NA,NA,2383
U2384,fatty acid,SFA2380,BFASO36,92,BFASO36-92,NA,collected,N,NA,NA,2384
U2385,fatty acid,SFA2381,BFASO36,94,BFASO36-94,NA,collected,N,NA,NA,2385
U2386,fatty acid,SFA2382,BFASO36,96,BFASO36-96,NA,collected,N,NA,NA,2386
U2387,fatty acid,SFA2383,BFASO36,98,BFASO36-98,NA,collected,N,NA,NA,2387
U2388,fatty acid,SFA2384,BFASO36,100,BFASO36-100,NA,collected,N,NA,NA,2388
U2389,fatty acid,SFA2551,BFASO38,100,BFASO38-100,NA,collected,N,NA,NA,2389
U2390,fatty acid,SFA2552,BFASO38,98,BFASO38-98,NA,collected,N,NA,NA,2390
U2391,fatty acid,SFA2553,BFASO38,96,BFASO38-96,NA,collected,N,NA,NA,2391
U2392,fatty acid,SFA2554,BFASO38,94,BFASO38-94,NA,collected,N,NA,NA,2392
U2393,fatty acid,SFA2555,BFASO38,92,BFASO38-92,NA,collected,N,NA,NA,2393
U2394,fatty acid,SFA2556,BFASO38,90,BFASO38-90,NA,collected,N,NA,NA,2394
U2395,fatty acid,SFA2577,BFASO38,87,BFASO38-87,NA,collected,N,NA,NA,2395
U2396,fatty acid,SFA2578,BFASO38,85,BFASO38-85,NA,collected,N,NA,NA,2396
U2397,fatty acid,SFA2579,BFASO38,83,BFASO38-83,NA,collected,N,NA,NA,2397
U2398,fatty acid,SFA2580,BFASO38,81,BFASO38-81,NA,collected,N,NA,NA,2398
U2399,fatty acid,SFA2581,BFASO38,80,BFASO38-80,NA,collected,N,NA,NA,2399
U2400,fatty acid,SFA2582,BFASO38,78,BFASO38-78,NA,collected,N,NA,NA,2400
U2411,fatty acid,SFA2284,BFASO34,44,BFASO34-44,NA,collected,N,NA,NA,2411
U2412,fatty acid,SFA2285,BFASO34,46,BFASO34-46,NA,collected,N,NA,NA,2412
U2413,fatty acid,SFA2286,BFASO34,48,BFASO34-48,NA,collected,N,NA,NA,2413
U2414,fatty acid,SFA2287,BFASO34,50,BFASO34-50,NA,collected,N,NA,NA,2414
U2415,fatty acid,SFA2288,BFASO34,51,BFASO34-51,NA,collected,N,NA,NA,2415
U2416,fatty acid,SFA2289,BFASO34,53,BFASO34-53,NA,collected,N,NA,NA,2416
U2417,fatty acid,SFA2290,BFASO34,55,BFASO34-55,NA,collected,N,NA,NA,2417
U2418,fatty acid,SFA2302,BFASO34,57,BFASO34-57,NA,collected,N,NA,NA,2418
U2419,fatty acid,SFA2303,BFASO34,59,BFASO34-59,NA,collected,N,NA,NA,2419
U2420,fatty acid,SFA2304,BFASO34,62,BFASO34-62,NA,collected,N,NA,NA,2420
U2421,fatty acid,SFA2305,BFASO34,64,BFASO34-64,NA,collected,N,NA,NA,2421
U2422,fatty acid,SFA2306,BFASO34,66,BFASO34-66,NA,collected,N,NA,NA,2422
U2423,fatty acid,SFA2319,BFASO34,68,BFASO34-68,Samples somewhat thawed due to new employee training,collected,N,NA,NA,2423
U2424,fatty acid,SFA2320,BFASO34,70,BFASO34-70,NA,collected,N,NA,NA,2424
U2425,fatty acid,SFA2321,BFASO34,71,BFASO34-71,NA,collected,N,NA,NA,2425
U2426,fatty acid,SFA2322,BFASO34,73,BFASO34-73,NA,collected,N,NA,NA,2426
U2427,fatty acid,SFA2323,BFASO34,79,BFASO34-79,NA,collected,N,NA,NA,2427
U2428,fatty acid,SFA2324,BFASO34,75,BFASO34-75,NA,collected,N,NA,NA,2428
U2429,fatty acid,SFA2325,BFASO34,77,BFASO34-77,NA,collected,N,NA,NA,2429
U2430,fatty acid,SFA2326,BFASO34,82,BFASO34-82,NA,collected,N,NA,NA,2430
U2431,fatty acid,SFA2339,BFASO34,84,BFASO34-84,NA,collected,N,NA,NA,2431
U2432,fatty acid,SFA2340,BFASO34,86,BFASO34-86,NA,collected,N,NA,NA,2432
U2433,fatty acid,SFA2341,BFASO34,88,BFASO34-88,NA,collected,N,NA,NA,2433
U2434,fatty acid,SFA2342,BFASO34,90,BFASO34-90,NA,collected,N,NA,NA,2434
U2435,fatty acid,SFA2349,BFASO34,92,BFASO34-92,NA,collected,N,NA,NA,2435
U2436,fatty acid,SFA2350,BFASO34,94,BFASO34-94,NA,collected,N,NA,NA,2436
U2437,fatty acid,SFA2351,BFASO34,96,BFASO34-96,NA,collected,N,NA,NA,2437
U2438,fatty acid,SFA2352,BFASO34,98,BFASO34-98,NA,collected,N,NA,NA,2438
U2439,fatty acid,SFA2353,BFASO34,100,BFASO34-100,NA,collected,N,NA,NA,2439
U2451,fatty acid,SFA2385,BFASO37,1,BFASO37-1,NA,collected,N,NA,NA,2451
U2452,fatty acid,SFA2386,BFASO37,3,BFASO37-3,NA,collected,N,NA,NA,2452
U2453,fatty acid,SFA2387,BFASO37,5,BFASO37-5,NA,collected,N,NA,NA,2453
U2454,fatty acid,SFA2388,BFASO37,7,BFASO37-7,NA,collected,N,NA,NA,2454
U2455,fatty acid,SFA2389,BFASO37,9,BFASO37-9,NA,collected,N,NA,NA,2455
U2456,fatty acid,SFA2392,BFASO37,12,BFASO37-12,NA,collected,N,NA,NA,2456
U2457,fatty acid,SFA2393,BFASO37,14,BFASO37-14,NA,collected,N,NA,NA,2457
U2458,fatty acid,SFA2394,BFASO37,16,BFASO37-16,NA,collected,N,NA,NA,2458
U2459,fatty acid,SFA2395,BFASO37,18,BFASO37-18,NA,collected,N,NA,NA,2459
U2460,fatty acid,SFA2396,BFASO37,20,BFASO37-20,NA,collected,N,NA,NA,2460
U2461,fatty acid,SFA2397,BFASO37,21,BFASO37-21,NA,collected,N,NA,NA,2461
U2462,fatty acid,SFA2398,BFASO37,23,BFASO37-23,NA,collected,N,NA,NA,2462
U2463,fatty acid,SFA2399,BFASO37,25,BFASO37-25,NA,collected,N,NA,NA,2463
U2464,fatty acid,SFA2411,BFASO37,27,BFASO37-27,NA,collected,N,NA,NA,2464
U2465,fatty acid,SFA2412,BFASO37,29,BFASO37-29,NA,collected,N,NA,NA,2465
U2466,fatty acid,SFA2413,BFASO37,32,BFASO37-32,NA,collected,N,NA,NA,2466
U2467,fatty acid,SFA2414,BFASO37,34,BFASO37-34,NA,collected,N,NA,NA,2467
U2468,fatty acid,SFA2415,BFASO37,36,BFASO37-36,NA,collected,N,NA,NA,2468
U2469,fatty acid,SFA2416,BFASO37,38,BFASO37-38,NA,collected,N,NA,NA,2469
U2470,fatty acid,SFA2417,BFASO37,40,BFASO37-40,NA,collected,N,NA,NA,2470
U2471,fatty acid,SFA2432,BFASO37,41,BFASO37-41,NA,collected,N,NA,NA,2471
U2472,fatty acid,SFA2467,BFASO37,43,BFASO37-43,NA,collected,N,NA,NA,2472
U2473,fatty acid,SFA2507,BFASO37,45,BFASO37-45,NA,collected,N,NA,NA,2473
U2494,fatty acid,SFA2508,BFASO37,47,BFASO37-47,NA,collected,N,NA,NA,2494
U2495,fatty acid,SFA2509,BFASO37,49,BFASO37-49,NA,collected,N,NA,NA,2495
U2496,fatty acid,SFA2510,BFASO37,52,BFASO37-52,NA,collected,N,NA,NA,2496
U2497,fatty acid,SFA2511,BFASO37,54,BFASO37-54,NA,collected,N,NA,NA,2497
U2498,fatty acid,SFA2512,BFASO37,56,BFASO37-56,NA,collected,N,NA,NA,2498
U2499,fatty acid,SFA2513,BFASO37,58,BFASO37-58,NA,collected,N,NA,NA,2499
U2500,fatty acid,SFA2514,BFASO37,60,BFASO37-60,NA,collected,N,NA,NA,2500
U2501,fatty acid,SFA2515,BFASO30,98,BFASO30-98,NA,collected,N,NA,NA,2501
U2502,fatty acid,SFA2516,BFASO30,100,BFASO30-100,NA,collected,N,NA,NA,2502
U2503,fatty acid,SFA2517,BFASO41,4,BFASO41-4,NA,collected,N,NA,Vial existed in a duplicate BFASO41; consolidated with primary box (2017-11-28 JG),2503
U2504,fatty acid,SFA2527,BFASO41,8,BFASO41-8,NA,collected,N,NA,Vial existed in a duplicate BFASO41; consolidated with primary box (2017-11-28 JG),2504
U2505,fatty acid,SFA2528,BFASO41,10,BFASO41-10,NA,collected,N,NA,Vial existed in a duplicate BFASO41; consolidated with primary box (2017-11-28 JG),2505
U2506,fatty acid,SFA2529,BFASO41,11,BFASO41-11,NA,collected,N,NA,Vial existed in a duplicate BFASO41; consolidated with primary box (2017-11-28 JG),2506
U2507,fatty acid,SFA2530,BFASO41,13,BFASO41-13,NA,collected,N,NA,Vial existed in a duplicate BFASO41; consolidated with primary box (2017-11-28 JG),2507
U2508,fatty acid,SFA2557,BFASO41,17,BFASO41-17,NA,collected,N,NA,Vial existed in a duplicate BFASO41; consolidated with primary box (2017-11-28 JG),2508
U2509,fatty acid,SFA2558,BFASO41,19,BFASO41-19,NA,collected,N,NA,Vial existed in a duplicate BFASO41; consolidated with primary box (2017-11-28 JG),2509
U2510,fatty acid,SFA2559,BFASO41,22,BFASO41-22,NA,collected,N,NA,Vial existed in a duplicate BFASO41; consolidated with primary box (2017-11-28 JG),2510
U2511,fatty acid,SFA2560,BFASO41,24,BFASO41-24,NA,collected,N,NA,Vial existed in a duplicate BFASO41; consolidated with primary box (2017-11-28 JG),2511
U2512,fatty acid,SFA2656,BFACU2,84,BFACU2-84,NA,collected,N,NA,NA,2512
U2513,fatty acid,SFA2657,BFAPI2,100,BFAPI2-100,NA,collected,N,NA,NA,2513
U2514,fatty acid,SFA2658,BFA102,64,BFA102-64,NA,being processed,N,NA,NA,2514
U2515,fatty acid,SFA2659,BFA102,63,BFA102-63,NA,being processed,N,NA,NA,2515
U2516,fatty acid,SFA2660,BFA102,62,BFA102-62,NA,being processed,N,NA,NA,2516
U2517,fatty acid,SFA2661,BFAPI2,92,BFAPI2-92,NA,collected,N,NA,NA,2517
U2518,fatty acid,SFA2662,BFAPI2,89,BFAPI2-89,NA,collected,N,NA,NA,2518
U2519,fatty acid,SFA2663,BFAPI2,87,BFAPI2-87,NA,collected,N,NA,NA,2519
U2520,fatty acid,SFA2664,BFAPI2,85,BFAPI2-85,NA,collected,N,NA,NA,2520
U2521,fatty acid,SFA2724,BFAPI2,67,BFAPI2-67,NA,collected,N,NA,NA,2521
U2522,fatty acid,SFA2725,BFAPI2,65,BFAPI2-65,NA,collected,N,NA,NA,2522
U2523,fatty acid,SFA2726,BFAPI2,63,BFAPI2-63,NA,collected,N,NA,NA,2523
U2524,fatty acid,SFA2750,BFAPI2,61,BFAPI2-61,NA,collected,N,NA,NA,2524
U2525,fatty acid,SFA2751,BFAPI2,60,BFAPI2-60,NA,collected,N,NA,NA,2525
U2526,fatty acid,SFA2752,BFAPI2,58,BFAPI2-58,NA,collected,N,NA,NA,2526
U2527,fatty acid,SFA2753,BFA102,69,BFA102-69,NA,being processed,N,NA,NA,2527
U2528,fatty acid,SFA2754,BFAPI3,98,BFAPI3-98,NA,collected,N,NA,NA,2528
U2529,fatty acid,SFA2755,BFAPI3,96,BFAPI3-96,NA,collected,N,NA,NA,2529
U2530,fatty acid,SFA2756,BFAPI3,94,BFAPI3-94,NA,collected,N,NA,NA,2530
U2531,fatty acid,SFA2757,BFAPI3,92,BFAPI3-92,NA,collected,N,NA,NA,2531
U2532,fatty acid,SFA2758,BFAPI3,89,BFAPI3-89,NA,collected,N,NA,NA,2532
U2533,fatty acid,SFA2759,BFAPI3,87,BFAPI3-87,NA,collected,N,NA,NA,2533
U2534,fatty acid,SFA2895,BFA100,2,BFA100-2,NA,being processed,N,NA,NA,2534
U2535,fatty acid,SFA2896,BFA100,3,BFA100-3,NA,being processed,N,NA,NA,2535
U2536,fatty acid,SFA2897,BFAPI4,100,BFAPI4-100,NA,being processed,N,NA,NA,2536
U2537,fatty acid,SFA2898,BFAPI4,98,BFAPI4-98,NA,being processed,N,NA,NA,2537
U2538,fatty acid,SFA2949,BFAPI4,96,BFAPI4-96,NA,being processed,N,NA,NA,2538
U2539,fatty acid,SFA2950,BFAPI4,94,BFAPI4-94,NA,being processed,N,NA,NA,2539
U2540,fatty acid,SFA2951,BFAPI4,92,BFAPI4-92,NA,being processed,N,NA,NA,2540
U2541,fatty acid,SFA2952,BFAPI4,88,BFAPI4-88,NA,being processed,N,NA,NA,2541
U2542,fatty acid,SFA2986,BFA100,18,BFA100-18,NA,being processed,N,NA,NA,2542
U2543,fatty acid,SFA2987,BFA100,17,BFA100-17,NA,being processed,N,NA,NA,2543
U2544,fatty acid,SFA2988,BFA100,16,BFA100-16,NA,being processed,N,NA,NA,2544
U2545,fatty acid,SFA3027,BFA100,15,BFA100-15,NA,being processed,N,NA,NA,2545
U2546,fatty acid,SFA3028,BFA100,14,BFA100-14,NA,being processed,N,NA,NA,2546
U2547,fatty acid,SFA3029,BFA100,13,BFA100-13,NA,being processed,N,NA,NA,2547
U2548,fatty acid,SFA3030,BFACU2,67,BFACU2-67,NA,collected,N,NA,NA,2548
U2549,fatty acid,SFA3068,BFAHE1,100,BFAHE1-100,NA,destroyed,N,NA,NA,2549
U2550,fatty acid,SFA3069,BFAHE1,98,BFAHE1-98,NA,destroyed,N,NA,NA,2550
U2551,fatty acid,SFA3170,BFAPI5,100,BFAPI5-100,NA,collected,N,NA,NA,2551
U2552,fatty acid,SFA3171,BFAPI5,98,BFAPI5-98,NA,collected,N,NA,NA,2552
U2553,fatty acid,SFA3172,BFAPI5,96,BFAPI5-96,NA,collected,N,NA,NA,2553
U2554,fatty acid,SFA3173,BFAPI5,94,BFAPI5-94,NA,collected,N,NA,NA,2554
U2555,fatty acid,SFA3174,BFAPI5,92,BFAPI5-92,NA,collected,N,NA,NA,2555
U2601,fatty acid,SFA2390,BFASO38,1,BFASO38-1,NA,collected,N,NA,NA,2601
U2602,fatty acid,SFA2391,BFASO38,3,BFASO38-3,NA,collected,N,NA,NA,2602
U2603,fatty acid,SFA2400,BFASO38,5,BFASO38-5,NA,collected,N,NA,NA,2603
U2604,fatty acid,SFA2401,BFASO38,7,BFASO38-7,NA,collected,N,NA,NA,2604
U2605,fatty acid,SFA2402,BFASO38,9,BFASO38-9,NA,collected,N,NA,NA,2605
U2606,fatty acid,SFA2403,BFASO38,12,BFASO38-12,NA,collected,N,NA,NA,2606
U2607,fatty acid,SFA2418,BFASO38,14,BFASO38-14,NA,collected,N,NA,NA,2607
U2608,fatty acid,SFA2419,BFASO38,16,BFASO38-16,NA,collected,N,NA,NA,2608
U2609,fatty acid,SFA2420,BFASO38,18,BFASO38-18,NA,collected,N,NA,NA,2609
U2610,fatty acid,SFA2421,BFASO38,20,BFASO38-20,NA,collected,N,NA,NA,2610
U2611,fatty acid,SFA2422,BFASO38,21,BFASO38-21,NA,collected,N,NA,NA,2611
U2612,fatty acid,SFA2450,BFASO38,23,BFASO38-23,NA,collected,N,NA,NA,2612
U2613,fatty acid,SFA2451,BFASO38,25,BFASO38-25,NA,collected,N,NA,NA,2613
U2614,fatty acid,SFA2452,BFASO38,27,BFASO38-27,NA,collected,N,NA,NA,2614
U2615,fatty acid,SFA2453,BFASO38,29,BFASO38-29,NA,collected,N,NA,NA,2615
U2616,fatty acid,SFA2454,BFASO38,32,BFASO38-32,NA,collected,N,NA,NA,2616
U2617,fatty acid,SFA2463,BFASO38,34,BFASO38-34,NA,collected,N,NA,NA,2617
U2618,fatty acid,SFA2464,BFASO38,36,BFASO38-36,NA,collected,N,NA,NA,2618
U2619,fatty acid,SFA2465,BFASO38,38,BFASO38-38,NA,collected,N,NA,NA,2619
U2620,fatty acid,SFA2466,BFASO38,40,BFASO38-40,NA,collected,N,NA,NA,2620
U2621,fatty acid,SFA2488,BFASO38,41,BFASO38-41,NA,collected,N,NA,NA,2621
U2622,fatty acid,SFA2489,BFASO38,43,BFASO38-43,NA,collected,N,NA,NA,2622
U2623,fatty acid,SFA2490,BFASO38,45,BFASO38-45,NA,collected,N,NA,NA,2623
U2624,fatty acid,SFA2491,BFASO38,47,BFASO38-47,NA,collected,N,NA,NA,2624
U2625,fatty acid,SFA2602,BFACU2,100,BFACU2-100,NA,collected,N,NA,NA,2625
U2626,fatty acid,SFA2603,BFACU2,98,BFACU2-98,NA,collected,N,NA,NA,2626
U2627,fatty acid,SFA2604,BFACU2,96,BFACU2-96,NA,collected,N,NA,NA,2627
U2628,fatty acid,SFA2606,BFACU2,94,BFACU2-94,NA,collected,N,NA,NA,2628
U2629,fatty acid,SFA2607,BFACU2,92,BFACU2-92,NA,collected,N,NA,NA,2629
U2630,fatty acid,SFA2608,BFACU2,88,BFACU2-88,NA,collected,N,NA,NA,2630
U2631,fatty acid,SFA2609,BFACU2,86,BFACU2-86,NA,collected,N,NA,NA,2631
U2632,fatty acid,SFA2615,BFACU2,20,BFACU2-20,NA,collected,N,NA,NA,2632
U2633,fatty acid,SFA2616,BFACU2,21,BFACU2-21,NA,collected,N,NA,NA,2633
U2634,fatty acid,SFA2617,BFACU2,23,BFACU2-23,NA,collected,N,NA,NA,2634
U2635,fatty acid,SFA2618,BFACU2,25,BFACU2-25,NA,collected,N,NA,NA,2635
U2636,fatty acid,SFA2699,BFACU4,92,BFACU4-92,NA,collected,N,NA,NA,2636
U2637,fatty acid,SFA2709,BFAPI2,83,BFAPI2-83,NA,collected,N,NA,NA,2637
U2638,fatty acid,SFA2710,BFAPI2,81,BFAPI2-81,NA,collected,N,NA,NA,2638
U2639,fatty acid,SFA2711,BFAPI2,80,BFAPI2-80,NA,collected,N,NA,NA,2639
U2640,fatty acid,SFA2712,BFAPI2,78,BFAPI2-78,Fish fell on floor,collected,N,NA,NA,2640
U2641,fatty acid,SFA2713,BFAPI2,76,BFAPI2-76,NA,collected,N,NA,NA,2641
U2642,fatty acid,SFA2721,BFAPI2,74,BFAPI2-74,NA,collected,N,NA,NA,2642
U2643,fatty acid,SFA2722,BFAPI2,72,BFAPI2-72,NA,collected,N,NA,NA,2643
U2644,fatty acid,SFA2723,BFAPI2,69,BFAPI2-69,NA,collected,N,NA,NA,2644
U2645,fatty acid,SFA2727,BFACO3,1,BFACO3-1,NA,collected,N,NA,NA,2645
U2646,fatty acid,SFA2728,BFACO3,3,BFACO3-3,NA,collected,N,NA,NA,2646
U2647,fatty acid,SFA2737,BFACO3,5,BFACO3-5,NA,collected,N,NA,NA,2647
U2648,fatty acid,SFA2760,BFACO3,7,BFACO3-7,NA,collected,N,NA,NA,2648
U2649,fatty acid,SFA2761,BFACO3,9,BFACO3-9,NA,collected,N,NA,NA,2649
U2650,fatty acid,SFA2762,BFACO3,12,BFACO3-12,NA,collected,N,NA,NA,2650
U2651,fatty acid,SFA2763,BFACO3,14,BFACO3-14,NA,collected,N,NA,NA,2651
U2652,fatty acid,SFA2822,BFACO3,16,BFACO3-16,NA,collected,N,NA,NA,2652
U2653,fatty acid,SFA2823,BFACO3,18,BFACO3-18,NA,collected,N,NA,NA,2653
U2654,fatty acid,SFA2824,BFACO4,1,BFACO4-1,NA,collected,N,NA,NA,2654
U2655,fatty acid,SFA2825,BFACO4,3,BFACO4-3,NA,collected,N,NA,NA,2655
U2656,fatty acid,SFA2845,BFACO4,5,BFACO4-5,NA,collected,N,NA,NA,2656
U2657,fatty acid,SFA2846,BFACO4,7,BFACO4-7,NA,collected,N,NA,NA,2657
U2658,fatty acid,SFA2856,BFAPI3,85,BFAPI3-85,NA,collected,N,NA,NA,2658
U2659,fatty acid,SFA2857,BFAPI3,83,BFAPI3-83,NA,collected,N,NA,NA,2659
U2660,fatty acid,SFA2909,BFACU5,100,BFACU5-100,NA,being processed,N,NA,NA,2660
U2661,fatty acid,SFA2910,BFACU5,98,BFACU5-98,NA,being processed,N,NA,NA,2661
U2662,fatty acid,SFA2911,BFACU5,96,BFACU5-96,NA,being processed,N,NA,NA,2662
U2663,fatty acid,SFA2912,BFACU5,94,BFACU5-94,NA,being processed,N,NA,NA,2663
U2664,fatty acid,SFA2913,BFACU5,92,BFACU5-92,NA,being processed,N,NA,NA,2664
U2665,fatty acid,SFA2914,BFACU5,89,BFACU5-89,NA,being processed,N,NA,NA,2665
U2666,fatty acid,SFA2989,BFA100,20,BFA100-20,NA,being processed,N,NA,NA,2666
U2667,fatty acid,SFA2990,BFA100,19,BFA100-19,NA,being processed,N,NA,NA,2667
U2668,fatty acid,SFA3045,BFAHE2,100,BFAHE2-100,NA,collected,N,NA,NA,2668
U2669,fatty acid,SFA3046,BFAHE2,99,BFAHE2-99,NA,collected,N,NA,Changed from cell 98 (incorrect location) 2018-01-16 JG,2669
U2701,fatty acid,SFA2404,BFASO39,1,BFASO39-1,NA,collected,N,NA,NA,2701
U2702,fatty acid,SFA2405,BFASO39,3,BFASO39-3,NA,collected,N,NA,NA,2702
U2703,fatty acid,SFA2406,BFASO39,5,BFASO39-5,NA,collected,N,NA,NA,2703
U2704,fatty acid,SFA2407,BFASO39,7,BFASO39-7,NA,collected,N,NA,NA,2704
U2705,fatty acid,SFA2408,BFASO39,9,BFASO39-9,NA,collected,N,NA,NA,2705
U2706,fatty acid,SFA2409,BFASO39,12,BFASO39-12,NA,collected,N,NA,NA,2706
U2707,fatty acid,SFA2410,BFASO39,14,BFASO39-14,NA,collected,N,NA,NA,2707
U2708,fatty acid,SFA2423,BFASO39,16,BFASO39-16,NA,collected,N,NA,NA,2708
U2709,fatty acid,SFA2424,BFASO39,18,BFASO39-18,NA,collected,N,NA,NA,2709
U2710,fatty acid,SFA2425,BFASO39,20,BFASO39-20,NA,collected,N,NA,NA,2710
U2711,fatty acid,SFA2426,BFASO39,21,BFASO39-21,NA,collected,N,NA,NA,2711
U2712,fatty acid,SFA2427,BFASO39,23,BFASO39-23,NA,collected,N,NA,NA,2712
U2713,fatty acid,SFA2428,BFASO39,25,BFASO39-25,NA,collected,N,NA,NA,2713
U2714,fatty acid,SFA2429,BFASO39,27,BFASO39-27,NA,collected,N,NA,NA,2714
U2715,fatty acid,SFA2430,BFASO39,29,BFASO39-29,NA,collected,N,NA,NA,2715
U2716,fatty acid,SFA2431,BFASO39,32,BFASO39-32,NA,collected,N,NA,NA,2716
U2717,fatty acid,SFA2433,BFASO39,34,BFASO39-34,NA,collected,N,NA,NA,2717
U2718,fatty acid,SFA2434,BFASO39,36,BFASO39-36,NA,collected,N,NA,NA,2718
U2719,fatty acid,SFA2435,BFASO39,38,BFASO39-38,NA,collected,N,NA,NA,2719
U2720,fatty acid,SFA2436,BFASO39,40,BFASO39-40,NA,collected,N,NA,NA,2720
U2721,fatty acid,SFA2437,BFASO39,41,BFASO39-41,NA,collected,N,NA,NA,2721
U2722,fatty acid,SFA2438,BFASO39,43,BFASO39-43,NA,collected,N,NA,NA,2722
U2723,fatty acid,SFA2439,BFASO39,45,BFASO39-45,NA,collected,N,NA,NA,2723
U2724,fatty acid,SFA2440,BFASO39,47,BFASO39-47,NA,collected,N,NA,NA,2724
U2725,fatty acid,SFA2441,BFASO39,49,BFASO39-49,NA,collected,N,NA,NA,2725
U2726,fatty acid,SFA2442,BFASO39,52,BFASO39-52,NA,collected,N,NA,NA,2726
U2727,fatty acid,SFA2443,BFASO39,54,BFASO39-54,NA,collected,N,NA,NA,2727
U2728,fatty acid,SFA2444,BFASO39,56,BFASO39-56,NA,collected,N,NA,NA,2728
U2729,fatty acid,SFA2445,BFASO39,58,BFASO39-58,NA,collected,N,NA,NA,2729
U2730,fatty acid,SFA2446,BFASO39,60,BFASO39-60,NA,collected,N,NA,NA,2730
U2731,fatty acid,SFA2447,BFASO39,61,BFASO39-61,NA,collected,N,NA,NA,2731
U2732,fatty acid,SFA2448,BFASO39,63,BFASO39-63,NA,collected,N,NA,NA,2732
U2733,fatty acid,SFA2449,BFASO39,65,BFASO39-65,NA,collected,N,NA,NA,2733
U2734,fatty acid,SFA2455,BFASO39,67,BFASO39-67,NA,collected,N,NA,NA,2734
U2735,fatty acid,SFA2456,BFASO39,69,BFASO39-69,NA,collected,N,NA,NA,2735
U2736,fatty acid,SFA2457,BFASO39,72,BFASO39-72,NA,collected,N,NA,NA,2736
U2737,fatty acid,SFA2458,BFASO39,74,BFASO39-74,NA,collected,N,NA,NA,2737
U2738,fatty acid,SFA2459,BFASO39,76,BFASO39-76,NA,collected,N,NA,NA,2738
U2739,fatty acid,SFA2460,BFASO39,78,BFASO39-78,NA,collected,N,NA,NA,2739
U2740,fatty acid,SFA2461,BFASO39,80,BFASO39-80,NA,collected,N,NA,NA,2740
U2741,fatty acid,SFA2462,BFASO39,81,BFASO39-81,NA,collected,N,NA,NA,2741
U2742,fatty acid,SFA2492,BFASO39,83,BFASO39-83,NA,collected,N,NA,NA,2742
U2743,fatty acid,SFA2493,BFASO39,85,BFASO39-85,NA,collected,N,NA,NA,2743
U2744,fatty acid,SFA2494,BFASO39,87,BFASO39-87,NA,collected,N,NA,NA,2744
