ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,storage_medium,qc_flag,flag_reason,qc_log,ufn_sort
U2770,fin clip,DS00053,DW2,NA,DW2-NA,NA,results received,Whatman Sheet,N,NA,NA,2770
U2771,fin clip,DS00055,DW2,NA,DW2-NA,NA,results received,Whatman Sheet,N,NA,NA,2771
U2772,fin clip,DS00046,DW2,NA,DW2-NA,NA,results received,Whatman Sheet,N,NA,NA,2772
U2773,fin clip,DS00051,DW2,NA,DW2-NA,NA,results received,Whatman Sheet,N,NA,NA,2773
U2774,fin clip,DS00047,DW2,NA,DW2-NA,NA,results received,Whatman Sheet,N,NA,NA,2774
U2775,fin clip,DS00054,DW2,NA,DW2-NA,NA,results received,Whatman Sheet,N,NA,NA,2775
U2776,fin clip,JS00883,JW26,NA,JW26-NA,NA,collected,Whatman Sheet,N,NA,NA,2776
U2777,fin clip,JS00881,JW26,NA,JW26-NA,NA,collected,Whatman Sheet,N,NA,NA,2777
U2778,fin clip,JS00890,JW26,NA,JW26-NA,NA,collected,Whatman Sheet,N,NA,NA,2778
U2779,fin clip,JS00885,JW26,NA,JW26-NA,NA,collected,Whatman Sheet,N,NA,NA,2779
U2780,fin clip,DS00639,DW22,NA,DW22-NA,NA,collected,Whatman Sheet,N,NA,NA,2780
U2781,fin clip,DS00638,DW22,NA,DW22-NA,NA,collected,Whatman Sheet,N,NA,NA,2781
U2782,fin clip,DS00634,DW22,NA,DW22-NA,NA,collected,Whatman Sheet,N,NA,NA,2782
U2783,fin clip,DS00633,DW22,NA,DW22-NA,NA,collected,Whatman Sheet,N,NA,NA,2783
U2784,fin clip,DS00636,DW22,NA,DW22-NA,NA,collected,Whatman Sheet,N,NA,NA,2784
U2785,fin clip,DS00092,DW4,NA,DW4-NA,NA,results received,Whatman Sheet,N,NA,NA,2785
U2786,fin clip,DS00239,DW8,NA,DW8-NA,NA,results received,Whatman Sheet,N,NA,NA,2786
U2787,fin clip,DS00232,DW8,NA,DW8-NA,NA,results received,Whatman Sheet,N,NA,NA,2787
U2788,fin clip,DS00236,DW8,NA,DW8-NA,NA,results received,Whatman Sheet,N,NA,NA,2788
U2801,fin clip,DS00393,DW13,NA,DW13-NA,NA,results received,Whatman Sheet,N,NA,NA,2801
U2802,fin clip,DS00392,DW13,NA,DW13-NA,NA,results received,Whatman Sheet,N,NA,NA,2802
U2803,fin clip,DS00415,DW13,NA,DW13-NA,NA,results received,Whatman Sheet,N,NA,NA,2803
U2804,fin clip,DS00417,DW13,NA,DW13-NA,NA,results received,Whatman Sheet,N,NA,NA,2804
U2805,fin clip,DS00409,DW13,NA,DW13-NA,NA,results received,Whatman Sheet,N,NA,NA,2805
U2806,fin clip,DS00292,DW10,NA,DW10-NA,NA,results received,Whatman Sheet,N,NA,NA,2806
U2807,fin clip,DS00296,DW10,NA,DW10-NA,NA,results received,Whatman Sheet,N,NA,NA,2807
U2808,fin clip,DS00295,DW10,NA,DW10-NA,NA,results received,Whatman Sheet,N,NA,NA,2808
U2809,fin clip,DS00287,DW10,NA,DW10-NA,NA,results received,Whatman Sheet,N,NA,NA,2809
U2810,fin clip,DS00293,DW10,NA,DW10-NA,NA,results received,Whatman Sheet,N,NA,NA,2810
U2811,fin clip,DS00294,DW10,NA,DW10-NA,NA,results received,Whatman Sheet,N,NA,NA,2811
U2812,fin clip,DS00197,DW7,NA,DW7-NA,NA,results received,Whatman Sheet,N,NA,NA,2812
U2813,fin clip,DS00200,DW7,NA,DW7-NA,NA,results received,Whatman Sheet,N,NA,NA,2813
U2814,fin clip,DS00208,DW7,NA,DW7-NA,NA,results received,Whatman Sheet,N,NA,NA,2814
U2815,fin clip,DS00202,DW7,NA,DW7-NA,NA,results received,Whatman Sheet,N,NA,NA,2815
U2816,fin clip,DS00205,DW7,NA,DW7-NA,NA,results received,Whatman Sheet,N,NA,NA,2816
U2817,fin clip,DS00196,DW7,NA,DW7-NA,NA,results received,Whatman Sheet,N,NA,NA,2817
U2818,fin clip,DS00240,DW8,NA,DW8-NA,NA,results received,Whatman Sheet,N,NA,NA,2818
U2819,fin clip,DS00237,DW8,NA,DW8-NA,NA,results received,Whatman Sheet,N,NA,NA,2819
U2820,fin clip,DS00235,DW8,NA,DW8-NA,NA,collected,Whatman Sheet,N,NA,NA,2820
U2821,fin clip,DS00233,DW8,NA,DW8-NA,NA,results received,Whatman Sheet,N,NA,NA,2821
U2822,fin clip,DS00234,DW8,NA,DW8-NA,NA,results received,Whatman Sheet,N,NA,NA,2822
U2823,fin clip,DS00238,DW8,NA,DW8-NA,NA,results received,Whatman Sheet,N,NA,NA,2823
U2901,fin clip,DS00632,DW22,NA,DW22-NA,NA,collected,Whatman Sheet,N,NA,NA,2901
U2902,fin clip,DS00635,DW22,NA,DW22-NA,NA,collected,Whatman Sheet,N,NA,NA,2902
U2903,fin clip,DS00227,DW8,NA,DW8-NA,NA,results received,Whatman Sheet,N,NA,NA,2903
U3914,fin clip,DC01411,DW48,NA,DW48-NA,NA,collected,Whatman Sheet,N,NA,NA,3914
U3915,fin clip,JC00302,JW27,NA,JW27-NA,NA,collected,Whatman Sheet,N,NA,NA,3915
U3916,fin clip,JC00301,JW27,NA,JW27-NA,NA,collected,Whatman Sheet,N,NA,NA,3916
U3917,fin clip,DC00126,DW14,NA,DW14-NA,NA,collected,Whatman Sheet,N,NA,NA,3917
U3918,fin clip,DC00127,DW14,NA,DW14-NA,NA,collected,Whatman Sheet,N,NA,NA,3918
U3919,fin clip,DC00124,DW14,NA,DW14-NA,NA,collected,Whatman Sheet,N,NA,NA,3919
U3920,fin clip,DC00123,DW14,NA,DW14-NA,NA,collected,Whatman Sheet,N,NA,NA,3920
U3921,fin clip,DC00122,DW14,NA,DW14-NA,NA,collected,Whatman Sheet,N,NA,NA,3921
U3922,fin clip,JC01536,JW48,NA,JW48-NA,NA,collected,Whatman Sheet,N,NA,NA,3922
U3923,fin clip,JC01535,JW48,NA,JW48-NA,NA,collected,Whatman Sheet,N,NA,NA,3923
U3924,fin clip,JC01533,JW48,NA,JW48-NA,NA,collected,Whatman Sheet,N,NA,NA,3924
U3925,fin clip,JC01534,JW48,NA,JW48-NA,NA,collected,Whatman Sheet,N,NA,NA,3925
U3926,fin clip,JC01532,JW48,NA,JW48-NA,NA,collected,Whatman Sheet,N,NA,NA,3926
U3927,fin clip,JC01531,JW48,NA,JW48-NA,NA,collected,Whatman Sheet,N,NA,NA,3927
U3928,fin clip,JC01537,JW48,NA,JW48-NA,NA,collected,Whatman Sheet,N,NA,NA,3928
U3929,fin clip,JC00043,JW5,NA,JW5-NA,NA,collected,Whatman Sheet,N,NA,NA,3929
U3930,fin clip,JC00045,JW5,NA,JW5-NA,NA,collected,Whatman Sheet,N,NA,NA,3930
U3931,fin clip,JC00041,JW5,NA,JW5-NA,NA,collected,Whatman Sheet,N,NA,NA,3931
U3932,fin clip,JC00044,JW5,NA,JW5-NA,NA,collected,Whatman Sheet,N,NA,NA,3932
U3933,fin clip,JC00042,JW5,NA,JW5-NA,NA,collected,Whatman Sheet,N,NA,NA,3933
U3934,fin clip,DC01201,DW31,NA,DW31-NA,NA,collected,Whatman Sheet,N,NA,NA,3934
U3935,fin clip,JC00153,JW16,NA,JW16-NA,NA,collected,Whatman Sheet,N,NA,NA,3935
U3936,fin clip,JC00154,JW16,NA,JW16-NA,NA,collected,Whatman Sheet,N,NA,NA,3936
U3937,fin clip,JC00151,JW16,NA,JW16-NA,NA,collected,Whatman Sheet,N,NA,NA,3937
U3938,fin clip,JC00152,JW16,NA,JW16-NA,NA,collected,Whatman Sheet,N,NA,NA,3938
U3939,fin clip,DC00811,DW28,NA,DW28-NA,NA,collected,Whatman Sheet,N,NA,NA,3939
U3940,fin clip,JC00061,JW7,NA,JW7-NA,NA,collected,Whatman Sheet,N,NA,NA,3940
U3941,fin clip,JC01381,JW43,NA,JW43-NA,NA,collected,Whatman Sheet,N,NA,NA,3941
U3942,fin clip,JC00111,JW12,NA,JW12-NA,NA,collected,Whatman Sheet,N,NA,NA,3942
U3943,fin clip,JC00226,JW19,NA,JW19-NA,NA,collected,Whatman Sheet,N,NA,NA,3943
U3944,fin clip,JC00224,JW19,NA,JW19-NA,NA,collected,Whatman Sheet,N,NA,NA,3944
U3945,fin clip,JC00222,JW19,NA,JW19-NA,NA,collected,Whatman Sheet,N,NA,NA,3945
U3946,fin clip,JC00225,JW19,NA,JW19-NA,NA,collected,Whatman Sheet,N,NA,NA,3946
U3947,fin clip,JC00223,JW19,NA,JW19-NA,NA,collected,Whatman Sheet,N,NA,NA,3947
U3948,fin clip,JC00221,JW19,NA,JW19-NA,NA,collected,Whatman Sheet,N,NA,NA,3948
U3950,fin clip,DC00031,DW4,NA,DW4-NA,NA,collected,Whatman Sheet,N,NA,NA,3950
U3951,fin clip,JC01201,JW37,NA,JW37-NA,NA,collected,Whatman Sheet,N,NA,NA,3951
U3952,fin clip,JC01205,JW37,NA,JW37-NA,NA,collected,Whatman Sheet,N,NA,NA,3952
U3953,fin clip,JC01206,JW37,NA,JW37-NA,NA,collected,Whatman Sheet,N,NA,NA,3953
U3954,fin clip,JC01207,JW37,NA,JW37-NA,NA,collected,Whatman Sheet,N,NA,NA,3954
U3955,fin clip,JC01203,JW37,NA,JW37-NA,NA,collected,Whatman Sheet,N,NA,NA,3955
U3956,fin clip,JC01202,JW37,NA,JW37-NA,NA,collected,Whatman Sheet,N,NA,NA,3956
U3957,fin clip,JC01204,JW37,NA,JW37-NA,NA,collected,Whatman Sheet,N,NA,NA,3957
U3958,fin clip,DC00125,DW14,NA,DW14-NA,NA,collected,Whatman Sheet,N,NA,NA,3958
U3959,fin clip,DC00121,DW14,NA,DW14-NA,NA,collected,Whatman Sheet,N,NA,NA,3959
U3960,fin clip,DC00052,DW6,NA,DW6-NA,NA,collected,Whatman Sheet,N,NA,NA,3960
U3961,fin clip,DC00051,DW6,NA,DW6-NA,NA,collected,Whatman Sheet,N,NA,NA,3961
U3962,fin clip,JC00281,JW25,NA,JW25-NA,NA,collected,Whatman Sheet,N,NA,NA,3962
U3970,fin clip,DH00037,DW4,NA,DW4-NA,NA,collected,Whatman Sheet,N,NA,NA,3970
U3971,fin clip,DH00035,DW4,NA,DW4-NA,NA,collected,Whatman Sheet,N,NA,NA,3971
U3972,fin clip,DH00032,DW4,NA,DW4-NA,NA,collected,Whatman Sheet,N,NA,NA,3972
U3973,fin clip,DH00034,DW4,NA,DW4-NA,NA,collected,Whatman Sheet,N,NA,NA,3973
U3974,fin clip,DH00038,DW4,NA,DW4-NA,NA,collected,Whatman Sheet,N,NA,NA,3974
U3975,fin clip,DH00031,DW4,NA,DW4-NA,NA,collected,Whatman Sheet,N,NA,NA,3975
U3976,fin clip,DH00151,DW18,NA,DW18-NA,NA,collected,Whatman Sheet,N,NA,NA,3976
U3977,fin clip,DH00152,DW18,NA,DW18-NA,NA,collected,Whatman Sheet,N,NA,NA,3977
U3978,fin clip,DH01201,DW31,NA,DW31-NA,NA,collected,Whatman Sheet,N,NA,NA,3978
U3979,fin clip,JH00302,JW27,NA,JW27-NA,NA,collected,Whatman Sheet,N,NA,NA,3979
U3980,fin clip,JH00221,JW19,NA,JW19-NA,NA,collected,Whatman Sheet,N,NA,NA,3980
U3981,fin clip,JH00041,JW5,NA,JW5-NA,NA,collected,Whatman Sheet,N,NA,NA,3981
U3982,fin clip,JH00301,JW27,NA,JW27-NA,NA,collected,Whatman Sheet,N,NA,NA,3982
U3983,fin clip,JH00281,JW25,NA,JW25-NA,NA,collected,Whatman Sheet,N,NA,NA,3983
U3984,fin clip,DH00041,DW6,NA,DW6-NA,NA,collected,Whatman Sheet,N,NA,NA,3984
U3985,fin clip,DH00042,DW6,NA,DW6-NA,NA,collected,Whatman Sheet,N,NA,NA,3985
U3986,fin clip,DH00047,DW6,NA,DW6-NA,NA,collected,Whatman Sheet,N,NA,NA,3986
U3987,fin clip,DH00048,DW6,NA,DW6-NA,NA,collected,Whatman Sheet,N,NA,NA,3987
U3988,fin clip,DH00049,DW6,NA,DW6-NA,NA,collected,Whatman Sheet,N,NA,NA,3988
U3989,fin clip,DH00043,DW6,NA,DW6-NA,NA,collected,Whatman Sheet,N,NA,NA,3989
U3990,fin clip,DH00045,DW6,NA,DW6-NA,NA,collected,Whatman Sheet,N,NA,NA,3990
U3991,fin clip,DH00050,DW6,NA,DW6-NA,NA,collected,Whatman Sheet,N,NA,NA,3991
U3992,fin clip,DH00044,DW6,NA,DW6-NA,NA,collected,Whatman Sheet,N,NA,NA,3992
U3993,fin clip,DH00046,DW6,NA,DW6-NA,NA,collected,Whatman Sheet,N,NA,NA,3993
U3995,fin clip,DH00122,DW14,NA,DW14-NA,NA,collected,Whatman Sheet,N,NA,NA,3995
U3996,fin clip,DH00121,DW14,NA,DW14-NA,NA,collected,Whatman Sheet,N,NA,NA,3996
U3997,fin clip,DH00123,DW14,NA,DW14-NA,NA,collected,Whatman Sheet,N,NA,NA,3997
U3998,fin clip,DH00819,DW28,NA,DW28-NA,NA,collected,Whatman Sheet,N,NA,NA,3998
U3999,fin clip,DH00816,DW28,NA,DW28-NA,NA,collected,Whatman Sheet,N,NA,NA,3999
U4000,fin clip,DH00815,DW28,NA,DW28-NA,NA,collected,Whatman Sheet,N,NA,NA,4000
U4001,fin clip,DH00813,DW28,NA,DW28-NA,NA,collected,Whatman Sheet,N,NA,NA,4001
U4002,fin clip,DH00820,DW28,NA,DW28-NA,NA,collected,Whatman Sheet,N,NA,NA,4002
U4003,fin clip,DH00812,DW28,NA,DW28-NA,NA,collected,Whatman Sheet,N,NA,NA,4003
U4004,fin clip,DH00818,DW28,NA,DW28-NA,NA,collected,Whatman Sheet,N,NA,NA,4004
U4005,fin clip,DH00817,DW28,NA,DW28-NA,NA,collected,Whatman Sheet,N,NA,NA,4005
U4006,fin clip,DH00811,DW28,NA,DW28-NA,NA,collected,Whatman Sheet,N,NA,NA,4006
U4007,fin clip,DH00814,DW28,NA,DW28-NA,NA,collected,Whatman Sheet,N,NA,NA,4007
U4008,fin clip,DH00153,DW18,NA,DW18-NA,NA,collected,Whatman Sheet,N,NA,NA,4008
U4009,fin clip,DH00154,DW18,NA,DW18-NA,NA,collected,Whatman Sheet,N,NA,NA,4009
U4010,fin clip,JH00156,JW16,NA,JW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4010
U4011,fin clip,JH00154,JW16,NA,JW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4011
U4012,fin clip,JH00153,JW16,NA,JW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4012
U4013,fin clip,JH00151,JW16,NA,JW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4013
U4014,fin clip,JH00152,JW16,NA,JW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4014
U4015,fin clip,JH00155,JW16,NA,JW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4015
U4016,fin clip,JH00157,JW16,NA,JW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4016
U4177,fin clip,DS01287,DW37,NA,DW37-NA,NA,results received,Whatman Sheet,N,NA,NA,4177
U4178,fin clip,JS01226,JW37,NA,JW37-NA,NA,results received,Whatman Sheet,N,NA,NA,4178
U4179,fin clip,JS01227,JW37,NA,JW37-NA,NA,results received,Whatman Sheet,N,NA,NA,4179
U4180,fin clip,JS01229,JW37,NA,JW37-NA,NA,results received,Whatman Sheet,N,NA,NA,4180
U4181,fin clip,JS01221,JW37,NA,JW37-NA,NA,results received,Whatman Sheet,N,NA,NA,4181
U4182,fin clip,JS01222,JW37,NA,JW37-NA,NA,results received,Whatman Sheet,N,NA,NA,4182
U4183,fin clip,JS01224,JW37,NA,JW37-NA,NA,results received,Whatman Sheet,N,NA,NA,4183
U4184,fin clip,JS01230,JW37,NA,JW37-NA,NA,results received,Whatman Sheet,N,NA,NA,4184
U4185,fin clip,DS00472,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,4185
U4186,fin clip,DS00471,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,4186
U4187,fin clip,DS00459,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,4187
U4188,fin clip,DS00466,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,4188
U4189,fin clip,DS00477,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,4189
U4190,fin clip,DS00478,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,4190
U4191,fin clip,DS00475,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,4191
U4192,fin clip,DS00460,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,4192
U4193,fin clip,DS00470,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,4193
U4194,fin clip,DS00476,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,4194
U4195,fin clip,DS00473,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,4195
U4196,fin clip,DS00978,DW35,NA,DW35-NA,NA,results received,Whatman Sheet,N,NA,NA,4196
U4197,fin clip,DS00979,DW35,NA,DW35-NA,NA,results received,Whatman Sheet,N,NA,NA,4197
U4198,fin clip,DS00975,DW35,NA,DW35-NA,NA,results received,Whatman Sheet,N,NA,NA,4198
U4199,fin clip,DS00977,DW35,NA,DW35-NA,NA,results received,Whatman Sheet,N,NA,NA,4199
U4200,fin clip,DS00974,DW35,NA,DW35-NA,NA,results received,Whatman Sheet,N,NA,NA,4200
U4201,fin clip,DS00248,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4201
U4202,fin clip,DS00251,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4202
U4203,fin clip,DS00258,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4203
U4204,fin clip,DS00261,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4204
U4205,fin clip,DS00562,DW16,NA,DW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4205
U4206,fin clip,DS00543,DW16,NA,DW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4206
U4207,fin clip,DS00542,DW16,NA,DW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4207
U4208,fin clip,DS00559,DW16,NA,DW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4208
U4209,fin clip,DS00461,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,4209
U4210,fin clip,DS00468,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,4210
U4211,fin clip,DS00480,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,4211
U4212,fin clip,DS00457,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,4212
U4213,fin clip,JS00437,JW15,NA,JW15-NA,NA,results received,Whatman Sheet,N,NA,NA,4213
U4214,fin clip,JS00440,JW15,NA,JW15-NA,NA,results received,Whatman Sheet,N,NA,NA,4214
U4215,fin clip,JS00145,JW5,NA,JW5-NA,NA,collected,Whatman Sheet,N,NA,NA,4215
U4216,fin clip,JS00138,JW5,NA,JW5-NA,NA,results received,Whatman Sheet,N,NA,NA,4216
U4217,fin clip,DS00364,DW14,NA,DW14-NA,NA,results received,Whatman Sheet,N,NA,NA,4217
U4218,fin clip,DS00390,DW14,NA,DW14-NA,NA,results received,Whatman Sheet,N,NA,NA,4218
U4219,fin clip,DS00385,DW14,NA,DW14-NA,NA,results received,Whatman Sheet,N,NA,NA,4219
U4220,fin clip,DS00371,DW14,NA,DW14-NA,NA,results received,Whatman Sheet,N,NA,NA,4220
U4221,fin clip,DS00175,DW6,NA,DW6-NA,NA,results received,Whatman Sheet,N,NA,NA,4221
U4222,fin clip,DS00986,DW35,NA,DW35-NA,NA,results received,Whatman Sheet,N,NA,NA,4222
U4223,fin clip,DS00984,DW35,NA,DW35-NA,NA,results received,Whatman Sheet,N,NA,NA,4223
U4224,fin clip,DS00988,DW35,NA,DW35-NA,NA,results received,Whatman Sheet,N,NA,NA,4224
U4225,fin clip,DS00269,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4225
U4226,fin clip,DS00267,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4226
U4227,fin clip,DS00257,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4227
U4228,fin clip,DS00268,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4228
U4229,fin clip,DS00270,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4229
U4230,fin clip,DS00266,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4230
U4231,fin clip,JS00423,JW15,NA,JW15-NA,NA,results received,Whatman Sheet,N,NA,NA,4231
U4232,fin clip,JS00427,JW15,NA,JW15-NA,NA,results received,Whatman Sheet,N,NA,NA,4232
U4233,fin clip,JS00430,JW15,NA,JW15-NA,NA,results received,Whatman Sheet,N,NA,NA,4233
U4234,fin clip,JS00426,JW15,NA,JW15-NA,NA,results received,Whatman Sheet,N,NA,NA,4234
U4235,fin clip,JS00429,JW15,NA,JW15-NA,NA,results received,Whatman Sheet,N,NA,NA,4235
U4236,fin clip,JS00422,JW15,NA,JW15-NA,NA,results received,Whatman Sheet,N,NA,NA,4236
U4237,fin clip,JS00428,JW15,NA,JW15-NA,NA,results received,Whatman Sheet,N,NA,NA,4237
U4238,fin clip,JS00424,JW15,NA,JW15-NA,NA,results received,Whatman Sheet,N,NA,NA,4238
U4239,fin clip,JS01360,JW42,NA,JW42-NA,NA,results received,Whatman Sheet,N,NA,NA,4239
U4240,fin clip,JS01354,JW42,NA,JW42-NA,NA,results received,Whatman Sheet,N,NA,NA,4240
U4241,fin clip,JS01355,JW42,NA,JW42-NA,NA,results received,Whatman Sheet,N,NA,NA,4241
U4242,fin clip,JS01356,JW42,NA,JW42-NA,NA,results received,Whatman Sheet,N,NA,NA,4242
U4243,fin clip,JS01353,JW42,NA,JW42-NA,NA,results received,Whatman Sheet,N,NA,NA,4243
U4244,fin clip,JS01359,JW42,NA,JW42-NA,NA,results received,Whatman Sheet,N,NA,NA,4244
U4245,fin clip,JS01352,JW42,NA,JW42-NA,NA,results received,Whatman Sheet,N,NA,NA,4245
U4246,fin clip,JS01357,JW42,NA,JW42-NA,NA,results received,Whatman Sheet,N,NA,NA,4246
U4247,fin clip,JS01351,JW42,NA,JW42-NA,NA,results received,Whatman Sheet,N,NA,NA,4247
U4248,fin clip,JS01358,JW42,NA,JW42-NA,NA,results received,Whatman Sheet,N,NA,NA,4248
U4249,fin clip,JS00840,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,4249
U4250,fin clip,JS00813,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,4250
U4251,fin clip,JS00811,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,4251
U4252,fin clip,JS00812,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,4252
U4253,fin clip,JS00816,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,4253
U4254,fin clip,JS00815,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,4254
U4255,fin clip,JS00814,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,4255
U4256,fin clip,JS00817,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,4256
U4257,fin clip,JS00820,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,4257
U4258,fin clip,JS00818,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,4258
U4259,fin clip,JS00974,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,4259
U4260,fin clip,JS00980,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,4260
U4261,fin clip,JS00977,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,4261
U4262,fin clip,JS00973,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,4262
U4263,fin clip,JS00978,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,4263
U4264,fin clip,JS00961,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,4264
U4265,fin clip,JS00975,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,4265
U4266,fin clip,JS00979,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,4266
U4267,fin clip,JS00971,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,4267
U4268,fin clip,JS00976,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,4268
U4269,fin clip,DS00560,DW16,NA,DW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4269
U4270,fin clip,DS00556,DW16,NA,DW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4270
U4271,fin clip,DS00558,DW16,NA,DW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4271
U4272,fin clip,DS00561,DW16,NA,DW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4272
U4273,fin clip,DS00249,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4273
U4274,fin clip,DS00241,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4274
U4275,fin clip,DS00262,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4275
U4276,fin clip,DS00260,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4276
U4277,fin clip,DS00259,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4277
U4278,fin clip,DS00264,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4278
U4279,fin clip,DS00252,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4279
U4280,fin clip,DS00256,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4280
U4281,fin clip,DS00263,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4281
U4282,fin clip,DS00265,DW9,NA,DW9-NA,NA,results received,Whatman Sheet,N,NA,NA,4282
U4283,fin clip,JS00421,JW15,NA,JW15-NA,NA,results received,Whatman Sheet,N,NA,NA,4283
U4284,fin clip,JS00425,JW15,NA,JW15-NA,NA,results received,Whatman Sheet,N,NA,NA,4284
U4285,fin clip,DS00547,DW16,NA,DW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4285
U4286,fin clip,DS00552,DW16,NA,DW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4286
U4287,fin clip,DS00551,DW16,NA,DW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4287
U4288,fin clip,DS00553,DW16,NA,DW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4288
U4289,fin clip,DS00555,DW16,NA,DW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4289
U4290,fin clip,DS00554,DW16,NA,DW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4290
U4291,fin clip,DS00557,DW16,NA,DW16-NA,NA,collected,Whatman Sheet,N,NA,NA,4291
U4292,fin clip,DS01283,DW37,NA,DW37-NA,NA,results received,Whatman Sheet,N,NA,NA,4292
U4293,fin clip,DS01288,DW37,NA,DW37-NA,NA,results received,Whatman Sheet,N,NA,NA,4293
U4294,fin clip,DS01285,DW37,NA,DW37-NA,NA,results received,Whatman Sheet,N,NA,NA,4294
