ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,sample_qc_flag,sample_flag_reason,sample_qc_log,ufn_sort
U2523,stomach,SST2726,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2523
U2524,stomach,SST2750,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2524
U2525,stomach,SST2751,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2525
U2526,stomach,SST2752,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2526
U2527,stomach,SST2753,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2527
U2528,stomach,SST2754,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2528
U2529,stomach,SST2755,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2529
U2530,stomach,SST2756,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2530
U2531,stomach,SST2757,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2531
U2532,stomach,SST2758,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2532
U2533,stomach,SST2759,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2533
U2534,stomach,SST2895,BST109,NA,BST109-NA,NA,collected,N,NA,NA,2534
U2535,stomach,SST2896,BST109,NA,BST109-NA,NA,collected,N,NA,NA,2535
U2536,stomach,SST2897,BST84,NA,BST84-NA,NA,collected,N,NA,NA,2536
U2537,stomach,SST2898,BST84,NA,BST84-NA,NA,collected,N,NA,NA,2537
U2538,stomach,SST2949,BST108,NA,BST108-NA,NA,collected,N,NA,NA,2538
U2539,stomach,SST2950,BST108,NA,BST108-NA,NA,collected,N,NA,NA,2539
U2540,stomach,SST2951,BST108,NA,BST108-NA,NA,collected,N,NA,NA,2540
U2541,stomach,SST2952,BST108,NA,BST108-NA,NA,collected,N,NA,NA,2541
U2542,stomach,SST2986,BST120,NA,BST120-NA,NA,collected,N,NA,NA,2542
U2543,stomach,SST2987,BST120,NA,BST120-NA,NA,collected,N,NA,NA,2543
U2544,stomach,SST2988,BST120,NA,BST120-NA,NA,collected,N,NA,NA,2544
U2545,stomach,SST3027,BST120,NA,BST120-NA,NA,collected,N,NA,NA,2545
U2546,stomach,SST3028,BST120,NA,BST120-NA,NA,collected,N,NA,NA,2546
U2547,stomach,SST3029,BST120,NA,BST120-NA,NA,collected,N,NA,NA,2547
U2548,stomach,SST3030,BST120,NA,BST120-NA,NA,collected,N,NA,NA,2548
U2549,stomach,SST3068,BST122,NA,BST122-NA,NA,collected,N,NA,NA,2549
U2550,stomach,SST3069,BST122,NA,BST122-NA,NA,collected,N,NA,NA,2550
U2551,stomach,SST3170,BST123,NA,BST123-NA,NA,collected,N,NA,NA,2551
U2552,stomach,SST3171,BST123,NA,BST123-NA,NA,collected,N,NA,NA,2552
U2553,stomach,SST3172,BST127,NA,BST127-NA,NA,collected,N,NA,NA,2553
U2554,stomach,SST3173,BST127,NA,BST127-NA,NA,collected,N,NA,NA,2554
U2555,stomach,SST3174,BST127,NA,BST127-NA,NA,collected,N,NA,NA,2555
U2601,stomach,SST2390,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2601
U2602,stomach,SST2391,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2602
U2603,stomach,SST2400,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2603
U2604,stomach,SST2401,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2604
U2605,stomach,SST2402,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2605
U2606,stomach,SST2403,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2606
U2607,stomach,SST2418,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2607
U2608,stomach,SST2419,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2608
U2609,stomach,SST2420,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2609
U2610,stomach,SST2421,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2610
U2611,stomach,SST2422,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2611
U2612,stomach,SST2450,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2612
U2613,stomach,SST2451,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2613
U2614,stomach,SST2452,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2614
U2615,stomach,SST2453,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2615
U2616,stomach,SST2454,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2616
U2617,stomach,SST2463,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2617
U2618,stomach,SST2464,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2618
U2619,stomach,SST2465,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2619
U2620,stomach,SST2466,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2620
U2621,stomach,SST2488,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2621
U2622,stomach,SST2489,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2622
U2623,stomach,SST2490,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2623
U2624,stomach,SST2491,BST100,NA,BST100-NA,NA,collected,N,NA,NA,2624
U2625,stomach,SST2602,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2625
U2626,stomach,SST2603,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2626
U2627,stomach,SST2604,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2627
U2628,stomach,SST2606,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2628
U2629,stomach,SST2607,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2629
U2630,stomach,SST2608,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2630
U2631,stomach,SST2609,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2631
U2632,stomach,SST2615,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2632
U2633,stomach,SST2616,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2633
U2634,stomach,SST2617,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2634
U2635,stomach,SST2618,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2635
U2636,stomach,SST2699,BST107,NA,BST107-NA,NA,collected,N,NA,NA,2636
U2637,stomach,SST2709,BST111,NA,BST111-NA,NA,collected,N,NA,NA,2637
U2638,stomach,SST2710,BST111,NA,BST111-NA,NA,collected,N,NA,NA,2638
U2639,stomach,SST2711,BST111,NA,BST111-NA,NA,collected,N,NA,NA,2639
U2640,stomach,SST2712,BST111,NA,BST111-NA,NA,collected,N,NA,NA,2640
U2641,stomach,SST2713,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2641
U2642,stomach,SST2721,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2642
U2643,stomach,SST2722,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2643
U2644,stomach,SST2723,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2644
U2645,stomach,SST2727,BST86,NA,BST86-NA,NA,collected,N,NA,NA,2645
U2646,stomach,SST2728,BST86,NA,BST86-NA,NA,collected,N,NA,NA,2646
U2647,stomach,SST2737,BST86,NA,BST86-NA,NA,collected,N,NA,NA,2647
U2648,stomach,SST2760,BST86,NA,BST86-NA,NA,collected,N,NA,NA,2648
U2649,stomach,SST2761,BST86,NA,BST86-NA,NA,collected,N,NA,NA,2649
U2650,stomach,SST2762,BST86,NA,BST86-NA,NA,collected,N,NA,NA,2650
U2651,stomach,SST2763,BST86,NA,BST86-NA,NA,collected,N,NA,NA,2651
U2652,stomach,SST2822,BST115,NA,BST115-NA,NA,collected,N,NA,NA,2652
U2653,stomach,SST2823,BST115,NA,BST115-NA,NA,collected,N,NA,NA,2653
U2654,stomach,SST2824,BST117,NA,BST117-NA,NA,collected,N,NA,NA,2654
U2655,stomach,SST2825,BST117,NA,BST117-NA,NA,collected,N,NA,NA,2655
U2656,stomach,SST2845,BST117,NA,BST117-NA,NA,collected,N,NA,NA,2656
U2657,stomach,SST2846,BST117,NA,BST117-NA,NA,collected,N,NA,NA,2657
U2658,stomach,SST2856,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2658
U2659,stomach,SST2857,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2659
U2660,stomach,SST2909,BST118,NA,BST118-NA,NA,collected,N,NA,NA,2660
U2661,stomach,SST2910,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2661
U2662,stomach,SST2911,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2662
U2663,stomach,SST2912,BST119,NA,BST119-NA,NA,collected,N,NA,NA,2663
U2664,stomach,SST2913,BST119,NA,BST119-NA,NA,collected,N,NA,NA,2664
U2665,stomach,SST2914,BST119,NA,BST119-NA,NA,collected,N,NA,NA,2665
U2666,stomach,SST2989,BST120,NA,BST120-NA,NA,collected,N,NA,NA,2666
U2667,stomach,SST2990,BST120,NA,BST120-NA,NA,collected,N,NA,NA,2667
U2668,stomach,SST3045,BST121,NA,BST121-NA,NA,collected,N,NA,NA,2668
U2669,stomach,SST3046,BST121,NA,BST121-NA,NA,collected,N,NA,NA,2669
U2701,stomach,SST2404,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2701
U2702,stomach,SST2405,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2702
U2703,stomach,SST2406,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2703
U2704,stomach,SST2407,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2704
U2705,stomach,SST2408,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2705
U2706,stomach,SST2409,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2706
U2707,stomach,SST2410,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2707
U2708,stomach,SST2423,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2708
U2709,stomach,SST2424,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2709
U2710,stomach,SST2425,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2710
U2711,stomach,SST2426,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2711
U2712,stomach,SST2427,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2712
U2713,stomach,SST2428,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2713
U2714,stomach,SST2429,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2714
U2715,stomach,SST2430,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2715
U2716,stomach,SST2431,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2716
U2717,stomach,SST2433,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2717
U2718,stomach,SST2434,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2718
U2719,stomach,SST2435,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2719
U2720,stomach,SST2436,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2720
U2721,stomach,SST2437,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2721
U2722,stomach,SST2438,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2722
U2723,stomach,SST2439,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2723
U2724,stomach,SST2440,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2724
U2725,stomach,SST2441,BST99,NA,BST99-NA,NA,collected,N,NA,NA,2725
U2726,stomach,SST2442,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2726
U2727,stomach,SST2443,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2727
U2728,stomach,SST2444,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2728
U2729,stomach,SST2445,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2729
U2730,stomach,SST2446,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2730
U2731,stomach,SST2447,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2731
U2732,stomach,SST2448,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2732
U2733,stomach,SST2449,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2733
U2734,stomach,SST2455,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2734
U2735,stomach,SST2456,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2735
U2736,stomach,SST2457,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2736
U2737,stomach,SST2458,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2737
U2738,stomach,SST2459,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2738
U2739,stomach,SST2460,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2739
U2740,stomach,SST2461,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2740
U2741,stomach,SST2462,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2741
U2742,stomach,SST2492,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2742
U2743,stomach,SST2493,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2743
U2744,stomach,SST2494,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2744
U2745,stomach,SST2495,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2745
U2746,stomach,SST2496,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2746
U2747,stomach,SST2497,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2747
U2748,stomach,SST2498,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2748
U2749,stomach,SST2499,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2749
U2750,stomach,SST2500,BST102,NA,BST102-NA,NA,collected,N,NA,NA,2750
U2751,stomach,SST2518,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2751
U2752,stomach,SST2519,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2752
U2753,stomach,SST2520,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2753
U2754,stomach,SST2521,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2754
U2755,stomach,SST2522,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2755
U2756,stomach,SST2523,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2756
U2757,stomach,SST2524,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2757
U2758,stomach,SST2525,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2758
U2759,stomach,SST2526,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2759
U2760,stomach,SST2531,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2760
U2761,stomach,SST2532,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2761
U2762,stomach,SST2533,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2762
U2763,stomach,SST2534,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2763
U2764,stomach,SST2535,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2764
U2765,stomach,SST2536,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2765
U2766,stomach,SST2537,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2766
U2767,stomach,SST2538,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2767
U2768,stomach,SST2539,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2768
U2769,stomach,SST2561,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2769
U2770,stomach,SST2562,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2770
U2771,stomach,SST2563,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2771
U2772,stomach,SST2564,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2772
U2773,stomach,SST2565,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2773
U2774,stomach,SST2566,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2774
U2775,stomach,SST2567,BST104,NA,BST104-NA,NA,collected,N,NA,NA,2775
U2776,stomach,SST2568,BST106,NA,BST106-NA,NA,collected,N,NA,NA,2776
U2777,stomach,SST2569,BST106,NA,BST106-NA,NA,collected,N,NA,NA,2777
U2778,stomach,SST2570,BST106,NA,BST106-NA,NA,collected,N,NA,NA,2778
U2779,stomach,SST2583,BST106,NA,BST106-NA,NA,collected,N,NA,Changed from BST104 (incorrect location) 2017-11-30 JG,2779
U2780,stomach,SST2584,BST106,NA,BST106-NA,NA,collected,N,NA,Changed from BST104 (incorrect location) 2017-11-30 JG,2780
U2781,stomach,SST2585,BST106,NA,BST106-NA,NA,collected,N,NA,Changed from BST104 (incorrect location) 2017-11-30 JG,2781
U2782,stomach,SST2586,BST106,NA,BST106-NA,NA,collected,N,NA,Changed from BST104 (incorrect location) 2017-11-30 JG,2782
U2783,stomach,SST2587,BST106,NA,BST106-NA,NA,collected,N,NA,Changed from BST104 (incorrect location) 2017-11-30 JG,2783
U2784,stomach,SST2588,BST106,NA,BST106-NA,NA,collected,N,NA,Changed from BST104 (incorrect location) 2017-11-30 JG,2784
U2785,stomach,SST2589,BST106,NA,BST106-NA,NA,collected,N,NA,Changed from BST104 (incorrect location) 2017-11-30 JG,2785
U2786,stomach,SST2590,BST106,NA,BST106-NA,NA,collected,N,NA,Changed from BST104 (incorrect location) 2017-11-30 JG,2786
U2787,stomach,SST2591,BST106,NA,BST106-NA,NA,collected,N,NA,Changed from BST104 (incorrect location) 2017-11-30 JG,2787
U2788,stomach,SST2592,BST106,NA,BST106-NA,NA,collected,N,NA,Changed from BST104 (incorrect location) 2017-11-30 JG,2788
U2789,stomach,SST2619,BST83,NA,BST83-NA,NA,collected,N,NA,NA,2789
U2790,stomach,SST2620,BST83,NA,BST83-NA,NA,collected,N,NA,NA,2790
U2791,stomach,SST2621,BST83,NA,BST83-NA,NA,collected,N,NA,NA,2791
U2792,stomach,SST2622,BST83,NA,BST83-NA,NA,collected,N,NA,NA,2792
U2793,stomach,SST2623,BST83,NA,BST83-NA,NA,collected,N,NA,NA,2793
U2794,stomach,SST2624,BST83,NA,BST83-NA,NA,collected,N,NA,NA,2794
U2795,stomach,SST2625,BST83,NA,BST83-NA,NA,collected,N,NA,NA,2795
U2796,stomach,SST2626,BST83,NA,BST83-NA,NA,collected,N,NA,NA,2796
U2797,stomach,SST2610,BST83,NA,BST83-NA,NA,collected,N,NA,NA,2797
U2798,stomach,SST2627,BST83,NA,BST83-NA,NA,collected,N,NA,NA,2798
U2799,stomach,SST2628,BST83,NA,BST83-NA,NA,collected,N,NA,NA,2799
U2800,stomach,SST2629,BST83,NA,BST83-NA,NA,collected,N,NA,NA,2800
U2801,stomach,SST2540,BST101,NA,BST101-NA,NA,collected,N,NA,NA,2801
U2802,stomach,SST2541,BST101,NA,BST101-NA,NA,collected,N,NA,NA,2802
U2803,stomach,SST2542,BST101,NA,BST101-NA,NA,collected,N,NA,NA,2803
U2804,stomach,SST2543,BST101,NA,BST101-NA,NA,collected,N,NA,NA,2804
U2805,stomach,SST2544,BST101,NA,BST101-NA,NA,collected,N,NA,NA,2805
U2806,stomach,SST2545,BST101,NA,BST101-NA,NA,collected,N,NA,NA,2806
U2807,stomach,SST2546,BST101,NA,BST101-NA,NA,collected,N,NA,NA,2807
U2808,stomach,SST2547,BST101,NA,BST101-NA,NA,collected,N,NA,NA,2808
U2809,stomach,SST2548,BST101,NA,BST101-NA,NA,collected,N,NA,NA,2809
U2810,stomach,SST2549,BST101,NA,BST101-NA,NA,collected,N,NA,NA,2810
U2811,stomach,SST2550,BST105,NA,BST105-NA,NA,collected,N,NA,NA,2811
U2812,stomach,SST2571,BST105,NA,BST105-NA,NA,collected,N,NA,NA,2812
U2813,stomach,SST2572,BST105,NA,BST105-NA,NA,collected,N,NA,NA,2813
U2814,stomach,SST2573,BST105,NA,BST105-NA,NA,collected,N,NA,NA,2814
U2815,stomach,SST2574,BST105,NA,BST105-NA,NA,collected,N,NA,NA,2815
U2816,stomach,SST2575,BST105,NA,BST105-NA,NA,collected,N,NA,NA,2816
U2817,stomach,SST2576,BST105,NA,BST105-NA,NA,collected,N,NA,NA,2817
U2818,stomach,SST2593,BST105,NA,BST105-NA,NA,collected,N,NA,NA,2818
U2819,stomach,SST2594,BST105,NA,BST105-NA,NA,collected,N,NA,NA,2819
U2820,stomach,SST2595,BST105,NA,BST105-NA,NA,collected,N,NA,NA,2820
U2821,stomach,SST2596,BST105,NA,BST105-NA,NA,collected,N,NA,NA,2821
U2822,stomach,SST2597,BST105,NA,BST105-NA,NA,collected,N,NA,NA,2822
U2823,stomach,SST2598,BST105,NA,BST105-NA,NA,collected,N,NA,NA,2823
U2824,stomach,SST2605,BST105,NA,BST105-NA,NA,collected,N,NA,Changed from BST110 (incorrect location) 2017-11-30 JG,2824
U2825,stomach,SST2611,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2825
U2826,stomach,SST2612,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2826
U2827,stomach,SST2630,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2827
U2828,stomach,SST2631,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2828
U2829,stomach,SST2632,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2829
U2830,stomach,SST2633,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2830
U2831,stomach,SST2634,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2831
U2832,stomach,SST2645,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2832
U2833,stomach,SST2646,BST110,NA,BST110-NA,NA,collected,N,NA,NA,2833
U2834,stomach,SST2665,BST111,NA,BST111-NA,NA,collected,N,NA,NA,2834
U2835,stomach,SST2666,BST111,NA,BST111-NA,NA,collected,N,NA,NA,2835
U2836,stomach,SST2667,BST111,NA,BST111-NA,NA,collected,N,NA,NA,2836
U2837,stomach,SST2668,BST111,NA,BST111-NA,NA,collected,N,NA,NA,2837
U2838,stomach,SST2669,BST111,NA,BST111-NA,NA,collected,N,NA,NA,2838
U2839,stomach,SST2670,BST111,NA,BST111-NA,NA,collected,N,NA,NA,2839
U2840,stomach,SST2671,BST111,NA,BST111-NA,NA,collected,N,NA,NA,2840
U2841,stomach,SST2672,BST111,NA,BST111-NA,NA,collected,N,NA,NA,2841
U2842,stomach,SST2700,BST111,NA,BST111-NA,NA,collected,N,NA,NA,2842
U2843,stomach,SST2701,BST111,NA,BST111-NA,NA,collected,N,NA,NA,2843
U2844,stomach,SST2702,BST111,NA,BST111-NA,NA,collected,N,NA,NA,2844
U2845,stomach,SST2703,BST111,NA,BST111-NA,NA,collected,N,NA,NA,2845
U2846,stomach,SST2704,BST111,NA,BST111-NA,NA,collected,N,NA,NA,2846
U2847,stomach,SST2729,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2847
U2848,stomach,SST2730,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2848
U2849,stomach,SST2731,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2849
U2850,stomach,SST2732,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2850
U2851,stomach,SST2733,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2851
U2852,stomach,SST2734,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2852
U2853,stomach,SST2738,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2853
U2854,stomach,SST2739,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2854
U2855,stomach,SST2740,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2855
U2856,stomach,SST2764,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2856
U2857,stomach,SST2765,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2857
U2858,stomach,SST2766,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2858
U2859,stomach,SST2767,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2859
U2860,stomach,SST2768,BST113,NA,BST113-NA,NA,collected,N,NA,NA,2860
U2861,stomach,SST2769,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2861
U2862,stomach,SST2770,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2862
U2863,stomach,SST2771,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2863
U2864,stomach,SST2772,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2864
U2865,stomach,SST2773,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2865
U2866,stomach,SST2774,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2866
U2867,stomach,SST2784,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2867
U2868,stomach,SST2785,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2868
U2869,stomach,SST2786,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2869
U2870,stomach,SST2787,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2870
U2871,stomach,SST2788,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2871
U2872,stomach,SST2789,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2872
U2873,stomach,SST2790,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2873
U2874,stomach,SST2791,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2874
U2875,stomach,SST2792,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2875
U2876,stomach,SST2793,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2876
U2877,stomach,SST2794,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2877
U2878,stomach,SST2795,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2878
U2879,stomach,SST2805,BST114,NA,BST114-NA,NA,collected,N,NA,NA,2879
U2880,stomach,SST2806,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2880
U2881,stomach,SST2807,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2881
U2882,stomach,SST2808,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2882
U2883,stomach,SST2809,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2883
U2884,stomach,SST2810,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2884
U2885,stomach,SST2826,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2885
U2886,stomach,SST2827,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2886
U2887,stomach,SST2828,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2887
U2888,stomach,SST2829,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2888
U2889,stomach,SST2830,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2889
U2890,stomach,SST2831,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2890
U2891,stomach,SST2832,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2891
U2892,stomach,SST2833,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2892
U2893,stomach,SST2834,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2893
U2894,stomach,SST2835,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2894
U2895,stomach,SST2847,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2895
U2896,stomach,SST2848,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2896
U2897,stomach,SST2849,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2897
U2898,stomach,SST2850,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2898
U2899,stomach,SST2880,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2899
U2900,stomach,SST2881,BST116,NA,BST116-NA,NA,collected,N,NA,NA,2900
U2901,stomach,SST2599,BST105,NA,BST105-NA,NA,collected,N,NA,NA,2901
U2902,stomach,SST2600,BST105,NA,BST105-NA,NA,collected,N,NA,NA,2902
U2903,stomach,SST2601,BST69,NA,BST69-NA,NA,collected,N,NA,NA,2903
U2904,stomach,SST2635,BST83,NA,BST83-NA,NA,collected,N,NA,NA,2904
U2905,stomach,SST2636,BST83,NA,BST83-NA,NA,collected,N,NA,NA,2905
U2906,stomach,SST2637,BST83,NA,BST83-NA,NA,collected,N,NA,NA,2906
U2907,stomach,SST2638,BST83,NA,BST83-NA,NA,collected,N,NA,NA,2907
U2908,stomach,SST2639,BST103,NA,BST103-NA,NA,collected,N,NA,NA,2908
